SITE_ID,DOMGEOL_BSN,DAMCNT_BSN,DAMDEN_BSN,ELEV_SITE,ELEVMAX_BSN,ELEVMEAN_BSN,ELEVMIN_BSN,GNEISSAREA_BSN,GNEISSPCT_BSN,GRANITICAREA_BSN,GRANITICPCT_BSN,HOUSEDEN_BSN,MAFULAREA_BSN,MAFULPCT_BSN,PERMRATE_BSN,PERMRATE_SITE,POPDEN_BSN,PSUM6M_BSN,PSUMPY_BSN,QTRNRYAREA_BSN,QTRNRYPCT_BSN,ROADDEN_BSN,SANDPCT_BSN,SITE_GEOLOGY,PMEAN_BSN,PMIN_BSN,PMAX_BSN,PIP_BSN,TIP_BSN,TMEAN_BSN,TMAX_BSN,TMIN_BSN,TMEANSD_BSN,TMINSD_BSN,TMAXSD_BSN,PMIN_PT,PMAX_PT,PMEAN_PT,PIP_PT,TIP_PT,TMIN_PT,TMAX_PT,TMEAN_PT,TMEANPW_PT,TMEANPY_PT
NLA_MI-138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA12_TX-218,SDMNTRY,1,0.023010979,21187,29007,23689.19922,21000,0,0,0,0,81.374298,0,0,4.40667,4,165.417999,57066.69922,90278.79688,0,0,3.17868,19.78,SDMNTRY,101054,5217.029785,12968,32585.90039,2695.090088,1743.670044,2358.320068,1129.02002,55.6367,53.637501,73.138702,5190,4234,100764,31031,2710.889893,1143,2379,1760.689941,768.041992,1923.949951
NLA12_TX-224,SDMNTRY,0,0,8822,11615,9598.599609,8745,0,0,0,0,10.218899,0,0,19,19,20.567899,64744.5,89390.5,0,0,0.870292,82,SDMNTRY,108573,5479.350098,12254.29981,39558.30078,2684.360107,1916.849976,2550.139893,1283.459961,48.9939,49.074501,65.0784,5481,12205,108581,39528,2684.330078,1284,2550,1916.790039,1055.26001,2052.449951
NLA12_TX-231,QTRNRY,0,0,7519,7874,7674.330078,7495,0,0,0,0,24.112199,0,0,5,5,62.9799,60468.19922,81547.39844,430000,100,1.29773,62,QTRNRY,112825,6838.02002,12309.5,62132.69922,2721.429932,2021.969971,2616.629883,1427.290039,49.455299,45.179001,68.029602,6868,12205,112914,62784,2720.800049,1428,2617,2022.619995,1279.650024,2169.610107
NLA12_TX-232,SDMNTRY,0,0,12541,14943,13834.59961,12478,0,0,0,0,15.935,0,0,4,4,46.583999,70020.29688,93684.10156,0,0,1.66887,36,SDMNTRY,119125,5453.629883,13140.09961,39091.30078,2658.5,1772.880005,2399.459961,1146.319946,60.692501,58.822201,74.9935,5455,12205,119091,39092,2658.5,1141,2405,1772.670044,894.166992,1952.130005
NLA12_TX-234,SDMNTRY,3,0.075294236,31365,42482,35696,31201,0,0,0,0,4.182119,0,0,1,1,8.19855,48482.5,78855.29688,0,0,2.10812,15.226599,SDMNTRY,85291.5,4212.839844,11747.29981,31324.09961,2651.679932,1806.630005,2470.290039,1142.969971,46.4534,47.2299,69.919197,4260,12205,85709,31352,2659.23999,1142,2495,1818.439941,869.929016,1964.040039
NLA12_TX-235,SDMNTRY,0,0,7695,10978,9055.19043,7542,0,0,0,0,13.4173,0,0,5,5,30.963399,86971.5,114766,0,0,1.4022,13,SDMNTRY,133316,7342.029785,13440.40039,55316.69922,2668.090088,1831.930054,2474.389893,1189.459961,54.031502,62.101002,64.732101,7361,12205,133419,55353,2668.800049,1188,2476,1832.319946,1029.829956,2036
NLA12_TX-R02,SDMNTRY,83,0.009290129,4999,23191,10292.09961,4801,0,0,0,0,31.1783,0,0,6.96559,0,73.040603,82552.60156,111755,19540000,0,1.59173,37.817401,UNKNOWN,128289,7363.290039,13071.79981,54464.30078,2661.669922,1865.699951,2501.810059,1229.599976,55.5965,62.658798,65.421997,9007,12205,141762,55612,2667.840088,1246,2534,1889.930054,1160.069946,2072.830078
NLA12_TX-R08,SDMNTRY,1,0.00971137,15138,19042,17234.5,14475,0,0,0,0,7.55001,0,0,4.594719,6,16.465299,68469.79688,98273.20313,0,0,1.21187,36.351299,SDMNTRY,114137,5723.160156,13825,37111.19922,2646.639893,1720.729981,2342.419922,1099.030029,57.666302,63.430199,67.231102,5749,12205,114571,35853,2642.530029,1083,2354,1718.280029,777.489014,1906.280029
NLA12_TX-R09,SDMNTRY,1,0.033825434,15302,19090,17246.59961,15002,0,0,0,0,4.18862,0,0,5.08959,6,7.95451,68073.60156,97821,0,0,1.42959,34.580799,SDMNTRY,115577,5729.910156,14123.5,34587.10156,2659.820068,1723.219971,2345.080078,1101.359985,58.1982,61.3367,68.398903,5777,12205,115356,34260,2650.399902,1092,2350,1721.329956,792.666992,1913.829956
NLA12_UT-101,SDMNTRY,1,0.060826141,275379,307654,284137,274756,0,0,0,0,0.772387,0,0,2.009749,2,0.254916,34229.60156,66002.20313,0,0,1.81757,11.121899,SDMNTRY,77821,2307.540039,10753.7002,22954.90039,1289.979981,417.221985,1034.560059,-200.126999,75.764801,74.428497,89.931198,2301,10767,77372,23079,1266.680054,-185,1072,443.576996,-230.033005,500.993012
NLA12_UT-102,SDMNTRY,5,0.001948495,174020,322653,236801,173466,0,0,0,0,1.944589,0,0,3.876169,0,1.68759,18733,46472.5,0,0,1.16528,30.0561,SDMNTRY,52370.89844,2667.840088,5946.589844,14445.7002,1507.26001,527.15802,1246.199951,-191.888001,90.286301,122.160004,97.401199,1376,3123,24868,10061,1854.76001,12,1583,797.723999,-316.971008,843.312988
NLA12_UT-103,SDMNTRY,1,0.005906243,164137,278814,221292,163281,0,0,0,0,0.706116,0,0,3.183089,0,0.156588,42163.5,77179.60156,0,0,1.4262,26.9057,SDMNTRY,83984.89844,2420.219971,10333.5,13019.40039,1509.25,539.945984,1146.630005,-66.734001,123.013001,135.100998,129.628006,2336,8276,69885,12283,1643.540039,-111,1413,650.768982,-275.085999,709.435974
NLA12_UT-104,QTRNRY,0,0,128817,297165,141193,128174,0,0,0,0,47.039299,0,0,3.83572,0,199.192993,26343.30078,55162,92300000,72,2.66312,29.429599,UNKNOWN,56813.10156,1773.050049,7032.830078,8275.519531,1999.630005,980.54303,1628.310059,332.773987,79.333603,80.887398,93.306702,1580,5301,43141,5668,2066.600098,390,1704,1046.800049,-70.333298,1054
NLA12_UT-105,SDMNTRY,6,0.003196106,169598,363926,234452,168156,0,0,0,0,16.699899,0,0,4.23012,0,21.386699,28831,59425.69922,0,0,1.34093,26.03,SDMNTRY,67168.5,3036.120117,7379.180176,11462.2002,1486.77002,507.72699,1211.449951,-195.990997,79.432503,87.086502,99.561798,2436,5027,42225,6509,1772.699951,-76,1615,769.31897,-320.666992,748.5
NLA12_UT-106,SDMNTRY,0,0,329837,384331,348887,329837,0,0,0,0,1.39257,0,0,12.637999,9,0.689004,34355.60156,89349.70313,0,0,0,46.633598,SDMNTRY,93667.60156,5721.959961,8763.150391,19805.59961,777.857971,-125.584999,597.163025,-848.340027,88.597702,131.951996,86.362099,5638,8510,91772,19825,775.776001,-759,676,-41.874298,-801.312012,-44.612598
NLA12_UT-107,SDMNTRY,1,0.038903089,146176,155952,148398,146164,0,0,0,0,0.130425,0,0,11.9558,0,0.271858,3866.179932,21235,0,0,1.6347,51.5583,SDMNTRY,18403.59961,899.708008,2732.060059,3730.350098,2064.679932,872.132996,1726.800049,17.470301,96.368599,89.516098,118.080002,887,2736,18432,3770,2065.600098,14,1742,877.97699,-429,925.666992
NLA12_UT-108,VOLCANIC,2,0.011449848,213353,354239,260887,213353,0,0,0,0,0.851689,0,0,6.464749,0,1.422649,29266.40039,64992.5,0,0,1.27434,17.0806,VOLCANIC,64830.19922,2753.929932,8494.25,17142.59961,1386.229981,500.139008,1214.890015,-214.613998,86.404999,145.514999,74.565002,1600,5027,30347,14138,1537.390015,-238,1566,663.997986,-339.148987,607.893005
NLA12_UT-109,SDMNTRY,3,0.01580933,218525,295118,239763,217789,0,0,0,0,1.207919,0,0,5.187099,4,3.088959,15073.79981,50264,0,0,1.02977,27.311899,SDMNTRY,46536.19922,2510.729981,5092.620117,9622.44043,1518.930054,485.727997,1203.280029,-231.820007,72.6885,79.926804,90.369797,1838,4053,36795,7301,1688.920044,-64,1330,632.700989,-388.984985,660.179016
NLA12_UT-110,SDMNTRY,0,0,165139,165242,165122,165048,0,0,0,0,1.583299,0,0,7,7,1.51941,5263,23048,0,0,2.41369,19,SDMNTRY,21739.09961,892.708008,2980.580078,4308,1984.5,875.575012,1733.709961,17.4583,76.391098,76.037003,100.584999,893,2980,21737,4308,1984.5,17,1734,875.713989,-230.832993,909.25
NLA12_UT-111,SDMNTRY,0,0,309132,329588,316027,309130,0,0,0,0,1.39257,0,0,9,9,0.689004,32764.30078,81355.39844,0,0,0,53,SDMNTRY,86660.60156,4946.02002,8362.740234,17753,994.031006,70.803001,816.158997,-674.594971,70.780502,93.525002,76.813698,4742,8025,83505,17695,996.5,-643,835,96.145798,-681,141.207993
NLA12_UT-112,SDMNTRY,1,1.00010001,259365,309131,278330,259365,0,0,0,0,3.155189,0,0,4,4,1.979249,50586,91699,0,0,2.75983,36,SDMNTRY,106356,3291.320068,12827.09961,15102,1335.900024,383.100006,897.08197,-130.925995,83.444901,77.620003,123.508003,3224,12423,103211,15102,1335.900024,-116,972,428.014008,-372.166992,456.166992
NLA12_UT-115,SDMNTRY,0,0,301615,355236,320967,300888,0,0,0,0,1.39257,0,0,12.268699,9,0.689004,39035.30078,87649.60156,0,0,0,47.2798,SDMNTRY,98076.89844,4987.740234,9799,19212.19922,1003.109985,78.9357,787.442993,-629.578003,85.5886,95.501503,90.514397,4834,8926,90857,18622,1017.400024,-535,854,159.386993,-675.333008,150.417007
NLA12_UT-118,SDMNTRY,0,0,329887,400028,354038,329885,0,0,0,0,1.19411,0,0,7.310229,4,0.043332,35441.80078,95688.20313,0,0,0,39.678001,SDMNTRY,93909.10156,6079.879883,10277.40039,21633,744.494019,-103.917,571.478027,-779.31897,105.632004,111.512001,113.751,5280,9576,85509,19974,845,-624,680,28.000601,-780.166992,13.6667
NLA12_UT-122,SDMNTRY,0,0,316923,363868,333916,316922,0,0,0,0,1.201279,0,0,5.67143,4,0.066675,35243,95348.70313,0,0,0,37.857101,SDMNTRY,88647.70313,5441.27002,8657.929688,15793.90039,860.234009,-25.6763,632.453003,-683.807007,98.356796,122.806999,107.259003,5238,8105,82723,15240,883.531982,-665,724,29.474501,-797.893982,37.910599
NLA12_UT-125,SDMNTRY,1,0.126931749,283766,332637,306111,281646,0,0,0,0,1.065999,0,0,2.78691,1,2.6354,36331.60156,78113,0,0,0.837751,23.9178,SDMNTRY,84762.29688,3306.580078,9688.75,18029.90039,1165.310059,286.040009,883.156982,-311.044006,79.897202,93.576202,78.765602,3249,8105,79753,18137,1171.800049,-275,1023,374.003998,-400,371
NLA12_UT-126,SDMNTRY,0,0,255404,301448,277908,255404,0,0,0,0,0.69831,0,0,3,3,0.147911,73604,116424,0,0,0.554182,17,SDMNTRY,132928,2967.830078,18974,16744,1262.599976,261.842011,792.083008,-268.423004,116.859001,147.003998,105.950996,2974,18846,132042,16744,1262.599976,-194,843,324.196014,-520.333008,348.791992
NLA12_UT-127,SDMNTRY,0,0,343615,386547,357462,343614,0,0,0,0,1.39257,0,0,13,13,0.689004,41467.80078,98617.70313,0,0,0,46,SDMNTRY,102211,6207.430176,9808.080078,20699,864.890991,-123.749001,598.296997,-845.780029,98.555298,93.720001,135.434998,6183,9669,101506,20701,857.799988,-827,621,-103.092003,-762.166992,17.25
NLA12_UT-128,QTRNRY,0,0,129982,135373,130579,129921,0,0,0,0,1010.099975,0,0,4.21212,3,3955.929931,19186.80078,46132.30078,2330000,100,6.91835,25.4545,QTRNRY,44879.5,1994.890015,5808.529785,7276.990234,2258.719971,1147.280029,1788.349976,506.229004,72.189003,64.931198,96.747101,1951,5772,44326,7128,2259.429932,511,1790,1150.73999,-9.68248,1136.630005
NLA12_UT-130,SDMNTRY,0,0,351977,395884,364592,351904,0,0,0,0,1.195199,0,0,13,13,0.046889,36128.5,94965.79688,0,0,0,46,SDMNTRY,98832,6544.870117,9853.839844,21221.30078,784.627014,-172.212006,541.02002,-885.453003,103.335999,113.058998,108.781998,6561,9967,98553,21254,785.341003,-812,590,-110.654999,-804.080994,-38.553299
NLA12_UT-134,SDMNTRY,0,0,317377,364660,336233,317377,0,0,0,0,1.39257,0,0,9.467149,9,0.689004,30670.40039,89297.10156,0,0,0,52.182498,SDMNTRY,84782.39844,5508.910156,8370.099609,18005.40039,825.82898,-54.958,643.041016,-752.947998,84.802101,109.638001,99.9291,5327,8332,82498,17386,918.607971,-663,733,35.3274,-740.065002,63.241798
NLA12_UT-137,VOLCANIC,1,0.087953068,256638,320963,270966,256635,0,0,0,0,3.49899,0,0,2,2,0.506713,33248.89844,65630.79688,0,0,1.10289,11,VOLCANIC,72602.29688,2308.870117,9603.55957,23423.80078,1330.890015,493.950989,1145.050049,-157.149002,65.583603,102.077004,131.404999,2144,10887,67891,22236,1387.199951,-105,1221,558.127014,-174.667007,583.875
NLA12_UT-138,SDMNTRY,0,0,321887,363621,340871,321886,0,0,0,0,3.42317,0,0,10.787899,9,10.172699,34236.19922,98551.29688,0,0,0,48.140998,SDMNTRY,93205.60156,5898.200195,9680.650391,17970.09961,828.403015,-69.839104,594.143982,-733.820007,95.786499,125.325996,95.455498,5353,8871,87078,17272,832.900024,-664,677,6.74363,-796.5,-2.04167
NLA12_UT-141,VOLCANIC,23,0.002784146,158923,370214,239627,158738,0,0,0,0,2.88045,0,0,4.60681,0,5.66447,17850.09961,45409,0,0,1.19729,24.3038,VOLCANIC,46241.69922,1859.52002,5829.709961,16564.5,1536.099976,629.171997,1400.640015,-142.292007,79.6325,102.391998,88.943703,1477,5772,24163,7164,1947.5,103,1833,967.848023,-138.5,956.083008
NLA12_UT-143,SDMNTRY,0,0,308373,318404,311998,308373,0,0,0,0,1.39257,0,0,9,9,0.689004,40394,85880,0,0,0,53,SDMNTRY,97560.29688,4575.490234,10021.2002,18328,1077.599976,123.847,812.69397,-565.10199,88.048698,102.541,91.567596,4463,9882,95925,18328,1077.599976,-541,830,144.897995,-652.333008,197.957993
NLA12_UT-146,SDMNTRY,0,0,304243,342868,318172,303961,0,0,0,0,1.39257,0,0,9,9,0.689004,31057.09961,83011.29688,0,0,0.495304,53,SDMNTRY,74966.60156,4816.350098,7076.680176,18309.40039,833.252991,54.4711,771.190002,-662.190002,92.982697,131.199997,80.3013,4716,6922,73423,17796,891.232971,-596,815,109.693001,-734.578003,51.147202
NLA12_UT-147,SDMNTRY,0,0,303226,318543,308213,302702,0,0,0,0,4.339089,0,0,13,13,0.286493,51461.80078,102802,0,0,0,46,SDMNTRY,126042,4457.930176,14689.59961,19985.30078,1167.569946,164.563004,804.20697,-475,95.658798,110.514,104.289002,4456,14686,126009,20031,1166,-473,806,166.272995,-590.333008,262
NLA12_UT-148,SDMNTRY,67,0.004795069,134524,386698,208842,134398,0,0,0,0,6.4028,0,0,3.8045,6,16.192199,23373,48974.60156,1221560000,8,1.29348,25.038799,QTRNRY,54340,2413.570068,6594.910156,9651.830078,1493.089966,490.669006,1207.869995,-226.535004,94.322098,104.480003,104.672997,1822,5477,42988,6325,1891.040039,148,1587,867.705994,-247.645996,877.69397
NLA12_UT-149,SDMNTRY,0,0,185074,258895,213700,185074,21450000,37.15,0,0,0.089679,0,0,6.672669,8,0.149987,23312.30078,44366,0,0,0.901968,23.972999,SDMNTRY,50614.5,2397.449951,5956.779785,12407.59961,1618.050049,597.197022,1199.880005,-5.49586,75.190399,77.5187,94.546204,1726,3960,33564,10947,1710.319946,21,1417,718.677002,-261.286011,714.228027
NLA12_UT-150,SDMNTRY,1,0.07654631,328723,386194,352389,328211,0,0,0,0,1.370139,0,0,12.016799,9,0.616028,34146.30078,94965.10156,0,0,0,46.361099,SDMNTRY,94600.79688,6066.189941,9265.639648,18268.5,774.61499,-126.966003,549.672974,-803.60199,96.691803,121.591003,102.876,5559,8238,86080,17537,881.299988,-662,667,2.72419,-743.666992,38.041699
NLA12_UT-154,SDMNTRY,1,0.200092042,315576,357790,332135,315509,0,0,0,0,2.861799,0,0,10.952599,9,7.525619,30477.5,92488.60156,0,0,0.278703,49.583,SDMNTRY,89713.10156,5776.490234,9892.320313,18432.59961,867.36499,-24.0252,669.734985,-717.765991,101.425003,108.933998,125.166,5330,8945,83977,17106,987.643982,-613,755,71.137802,-688.062012,125.936997
NLA12_UT-159,SDMNTRY,0,0,317959,341730,324631,317758,0,0,0,0,4.339089,0,0,13,13,0.286493,43118,89131,0,0,0.511452,46,SDMNTRY,107472,5007.930176,11470.7002,20593,1004.299988,37.5242,748.547974,-673.476013,79.596497,95.658501,88.342796,4995,11484,107768,20593,1004.299988,-639,765,62.885201,-698,126.208
NLA12_UT-160,SDMNTRY,1,0.013412927,162263,239116,194718,162260,0,0,0,0,0.142849,0,0,5.26266,8,0.2511,18356.90039,35587.69922,0,0,0.633214,34.594898,SDMNTRY,39180.89844,1727.209961,4809.189941,10636.7002,1658.290039,668.953003,1323.579956,14.3221,75.163399,80.181702,96.817596,1635,3747,27777,9806,1714.599976,-86,1561,737.88501,-287.833008,745.625
NLA12_UT-163,SDMNTRY,3,0.26720014,310632,354930,322666,310630,0,0,0,0,1.39257,0,0,10.508899,9,0.689004,35705,87149.89844,0,0,0,50.359401,SDMNTRY,91682.60156,5200.240234,8973.69043,18813,974.494995,47.1124,782.344971,-688.130005,81.013199,104.331001,87.404297,4914,8572,88179,17898,1046.800049,-678,838,80.2155,-655.166992,185.707993
NLA12_UT-165,VOLCANIC,0,0,307278,340742,319350,305975,0,0,0,0,0.267098,0,0,4.207489,4,0.392908,29844.80078,68459.10156,0,0,1.09028,36.345798,VOLCANIC,70109.10156,2642.070068,8213.669922,22446.09961,1083.140015,204.231003,911.338989,-502.872009,74.914703,80.326897,84.177803,2550,8572,67755,22802,1100.609985,-430,992,281.069,-555.658997,272.256989
NLA12_UT-167,SDMNTRY,0,0,170670,215279,182990,170599,0,0,0,0,1.329789,0,0,4.89799,3,3.66469,4921.140137,23143.80078,0,0,1.60155,13.163999,SDMNTRY,25149.90039,1491.439941,3218.080078,8508.370117,1938.449951,863.937988,1662.73999,65.137497,100.505997,123.672997,101.945999,1304,8572,22310,7715,2002.800049,98,1770,933.88501,-188.167007,1005.880005
NLA12_UT-169,SDMNTRY,1,0.695845401,178980,200556,183916,178927,0,0,0,0,1.065999,0,0,6.4965,7,2.6354,12469,34696,0,0,1.70919,25.013999,SDMNTRY,36527.89844,2027.23999,3950.620117,9417,1813.400024,847.734009,1615.550049,79.879997,78.999603,70.212601,103.128998,1988,3960,35820,9417,1813.400024,99,1653,876.184021,-133.332993,920.875
NLA12_UT-170,SDMNTRY,1,0.313784556,286250,325596,295487,286079,0,0,0,0,1.132889,0,0,9,9,2.52794,45370.5,89060.39844,0,0,0.923192,19,SDMNTRY,109398,4205.629883,12603.40039,16863,1160.420044,218.985992,851.398987,-413.402008,85.702904,109.375,89.803703,3978,11674,102288,15390,1241.800049,-343,900,278.786987,-516.5,346.791992
NLA12_UT-171,SDMNTRY,0,0,273222,275174,273543,273089,0,0,0,0,1.31436,0,0,4,4,3.67542,34792.30078,66881.5,0,0,2.2796,17,SDMNTRY,76709.10156,3221.629883,8762.129883,16627.5,1174.26001,371.252014,1073.5,-330.875,96.475098,106.184998,125.591003,3219,8375,76275,16492,1176.099976,-331,1075,371.928986,-455,359.75
NLA12_UT-172,QTRNRY,0,0,128321,128554,128399,128321,0,0,0,0,5.121109,0,0,5,5,27.0188,18395.5,43986.39844,630000,100,0,25,QTRNRY,40537.10156,1570.449951,5137.209961,5947.180176,2304.060059,1162.339966,1774.680054,550.039002,65.9403,57.777599,83.188599,1561,5152,40627,5968,2303.379883,550,1776,1162.969971,72.266197,1199.150024
NLA12_UT-173,SDMNTRY,6,0.007504291,108638,315999,182742,107698,0,0,0,0,4.680059,0,0,2.716389,2,9.25343,19271.69922,36226.89844,0,0,1.02192,19.876899,SDMNTRY,48663.69922,1585.25,7187.279785,17078.5,2001.180054,1077.310059,1757.680054,396.942993,76.731499,96.0355,88.422302,724,3747,27554,11955,2476.300049,679,2345,1512.27002,494.5,1486.459961
NLA12_UT-174,SDMNTRY,0,0,303534,335742,312426,303403,0,0,0,0,1.39257,0,0,11.3226,9,0.689004,34581,79600.60156,0,0,0,48.935501,SDMNTRY,89688.79688,4731.029785,8913.44043,17224.40039,1142.780029,99.917397,810.34198,-610.492981,94.4338,107.938004,94.598702,4676,8669,87547,16902,1158.170044,-553,835,141.059006,-584.861023,275.86499
NLA12_UT-175,SDMNTRY,0,0,295356,324807,309049,295136,0,0,0,0,1.39257,0,0,9.14118,9,0.689004,26219,73605,0,0,0,52.752899,SDMNTRY,71095.79688,4548.910156,6894.049805,16143,966.700012,77.223503,811.789002,-657.357971,89.130203,98.710999,87.297501,4311,6552,67634,16143,966.700012,-562,880,158.817993,-691.833008,111.208
NLA12_UT-177,QTRNRY,0,0,128729,128729,128729,128729,0,0,0,0,14.5037,0,0,1,1,47.064701,18314.30078,43250.60156,140000,100,1.08253,10,QTRNRY,43832.80078,1857.630005,5537.560059,5710.879883,1978,1009.73999,1688.060059,331.25,82.175697,76.121903,99.461304,1855,5539,43849,5742,1977.930054,331,1688,1009.400024,-94.916397,1019.789978
NLA12_UT-178,SDMNTRY,0,0,303127,334949,318886,303109,0,0,0,0,0.267098,0,0,2.92369,2,0.392908,29319.80078,66204.79688,0,0,0.777328,31.216899,SDMNTRY,68048.10156,2507.949951,7917.879883,21602.30078,1148.479981,232.751999,889.844971,-424.339996,85.459602,81.482101,102.001,2484,8572,68281,21611,1146.5,-394,989,297.389008,-544.666992,311
NLA12_UT-182,SDMNTRY,0,0,327892,378104,344258,327854,0,0,0,0,1.39257,0,0,13,13,0.689004,45152.5,99031.5,0,0,0,46,SDMNTRY,115162,5333,11814.5,21267.90039,919.359985,-66.357101,635.226013,-767.906006,88.7332,93.8564,106.675003,5273,11695,113944,21307,917.757019,-744,685,-29.2808,-743.354004,61.6073
NLA12_UT-183,SDMNTRY,0,0,316929,335486,322668,316843,0,0,0,0,1.39257,0,0,9.197529,9,0.689004,28733.40039,75224.10156,0,0,0,52.6543,SDMNTRY,73372.70313,4760.029785,6829.919922,17136.80078,899.629028,13.5873,760.379028,-733.283997,76.830902,98.126198,81.042702,4674,6748,72144,16990,891.578003,-727,782,27.3706,-734.403992,58.8563
NLA12_UT-186,VOLCANIC,1,0.346680534,268068,327189,284454,268068,0,0,0,0,0.954995,0,0,6.501709,6,1.37159,33334.30078,71040.20313,0,0,0.376657,16.846399,VOLCANIC,78494.89844,2865.389893,9359.820313,20606.19922,1331.73999,446.681,1107.209961,-213.848999,129.531998,159.520996,138.714996,2832,3960,71957,19051,1393.300049,-161,1197,518.385986,-296.166992,524.583008
NLA12_UT-187,SDMNTRY,0,0,314096,372420,333773,314096,0,0,0,0,1.139289,0,0,11.3056,9,3.21424,32261.19922,100785,0,0,0,48.965198,SDMNTRY,99990.70313,6128.459961,11173.7002,20041.30078,869.767029,-31.571899,654.804993,-717.95398,97.292297,110.800003,111.932999,5905,10236,90587,19028,969.700012,-632,756,62.360001,-689.166992,113.292
NLA12_UT-189,SDMNTRY,1,0.02783055,195724,207457,198907,195512,0,0,0,0,0.695706,0,0,2.70067,0,1.54767,7603.799805,25360,0,0,1.22146,28.399099,SDMNTRY,29280.90039,1769.560059,3907.340088,6786.120117,1497.359985,498.683991,1288.469971,-291.091003,75.667,72.707298,91.679398,1651,3882,28183,6436,1501.699951,-324,1303,489.455994,-604.833008,499.666992
NLA12_UT-190,SDMNTRY,0,0,304748,334732,313945,304744,0,0,0,0,4.339089,0,0,11.755599,13,0.286493,43445.80078,87249,0,0,0.585739,48.177799,SDMNTRY,107250,4766.129883,11760.79981,20384.30078,1099.550049,101.383003,798.004028,-595.245972,84.890701,107.543999,87.609001,4755,11543,105959,20120,1109.199951,-535,822,143.567993,-638,213.542007
NLA12_UT-191,SDMNTRY,0,0,329853,362773,336707,329853,0,0,0,0,1.39257,0,0,9,9,0.689004,27914.30078,82224.89844,0,0,0,53,SDMNTRY,80868.79688,5341.680176,8617.540039,18695.40039,749.869995,-42.5471,626.752991,-711.854004,101.862,165.007004,94.988403,5359,8586,80789,18866,734.533997,-703,636,-33.6451,-851.375977,-92.138001
NLA12_UT-193,SDMNTRY,1,0.012184322,176278,225248,193412,175409,0,0,0,0,0.571941,0,0,5.47168,3,1.46254,7051.060059,27437.80078,0,0,1.00192,41.948699,SDMNTRY,29463.69922,1818.859985,3655.75,9199.400391,1954.189941,871.028015,1611.160034,130.895004,91.778397,113.212997,101.328003,1582,10236,24658,7381,1942.599976,41,1727,883.778015,-226.332993,946.875
NLA12_UT-196,SDMNTRY,3,0.075674505,256897,298944,272199,256864,0,0,0,0,7.62856,0,0,3.873169,4,7.251989,29580,62354.80078,0,0,2.30826,19.258699,SDMNTRY,71160.79688,3098.840088,7611.459961,15967.79981,1241.469971,368.061005,1049.069946,-312.94101,85.794502,105.935997,99.689903,3034,7487,69353,16916,1244.199951,-410,1076,333.290009,-512.666992,372.25
NLA12_UT-197,SDMNTRY,0,0,194844,195260,194975,194602,0,0,0,0,12.7769,0,0,7,7,35.2914,4138,24318,0,0,2.12804,18,SDMNTRY,24978.80078,1519,3253,7229,1818.300049,691.338013,1445.25,-62.75,70.105698,72.333298,77.392304,1519,3254,24982,7229,1818.300049,-63,1444,690.645996,-405,725.291992
NLA12_UT-198,QTRNRY,0,0,134524,135529,134743,134512,0,0,0,0,12.018199,0,0,6,6,41.000301,17984,43128,150000,100,1.0132,50,QTRNRY,43463.69922,1889.420044,5520.839844,6209,1902.199951,858.789978,1585,132.421005,86.069901,86.308197,104.287003,1888,5519,43449,6209,1902.199951,133,1585,858.872009,-249.667007,882.541992
NLA12_UT-199,VOLCANIC,0,0,323976,338720,329685,323976,0,0,0,0,0.449811,0,0,2.185189,2,0.661496,24342,65521,0,0,0.396887,29.4444,VOLCANIC,63114.89844,2500.330078,6913.439941,21892,963.400024,110.369003,837.937988,-617.171997,81.886902,93.569,97.8358,2514,3254,63554,21892,963.400024,-621,840,109.496002,-707.833008,136.875
NLA12_UT-200,SDMNTRY,0,0,192758,289780,241598,192715,0,0,0,0,0.217071,0,0,3.625869,4,0.366829,15071.2002,45386.80078,0,0,0.696166,16.569799,SDMNTRY,48025.10156,2430.060059,5251.600098,13149.40039,1657.73999,658.117981,1330.780029,-14.5491,61.7943,79.108101,72.618599,1744,7487,33849,10432,1842.300049,66,1613,839.442993,-242.5,815.833008
NLA12_UT-201,QTRNRY,0,0,131558,135383,132944,131446,0,0,0,0,985.338012,0,0,4,4,3818.800048,26742.80078,56443.69922,310000,100,12.5774,13,QTRNRY,53200,1802.380005,6770.890137,8445,2164.439941,1102.040039,1745.27002,458.86499,74.541199,81.767098,89.637001,1773,6737,52579,8065,2220.389893,470,1756,1113.319946,19.995701,1127.829956
