SITE_ID,BASINAreaSqKM,OPEN_11_km2,ICE_11_km2,DEVOPEN_11_km2,DEVLOW_11_km2,DEVMED_11_km2,DEVHIGH_11_km2,BARREN_11_km2,DECID_11_km2,CONIF_11_km2,MIXED_11_km2,SHRUBLAND_11_km2,GRASS_11_km2,PASTURE_11_km2,CROPS_11_km2,WDYWET_11_km2,EMHERBWET_11_km2
NLA12_ND-173,44.9235,4.707,0,1.2294,0.108,0.0063,0,0.0396,0.0198,0,0,0.3159,22.8717,4.9824,9.8568,0,0.7866
NLA12_DE-107,45.2358,0.3888,0,2.4228,0.8937,0.1872,0.0135,0,5.8005,0.567,1.9647,1.8234,0.1584,5.6007,20.0862,5.1255,0.2034
NLA12_IA-106,46.1124,1.2789,0,1.3221,0.468,0.0216,0,0,2.0412,0.0315,0,0.1152,0.297,12.5541,27.9153,0.0675,0
NLA12_ND-R18,46.5624,5.958,0,1.5435,0.0405,0.0054,0,0,0,0,0,0,24.2532,5.6754,7.6059,0.0054,1.4751
NLA12_CA-148,46.6848,0.0918,0,0,0,0,0,0.6138,0,34.2513,0,11.1258,0.5931,0,0,0,0.009
NLA12_MI-168,46.8567,0.8334,0,2.1447,0.8748,0.1422,0.0099,0.1098,2.151,0.0054,0.0243,0.0144,0.0432,3.2913,34.1559,2.9691,0.0873
NLA12_GA-119,47.0538,1.3824,0,2.4111,0.135,9e-4,0,0.2016,9.9999,16.9254,0.684,3.3363,7.6518,2.1915,0.198,1.9359,0
NLA12_OR-106,47.3922,0.6138,0,0.0018,0.0027,0.0018,9e-4,0.0297,0,36.7965,0.0171,9.8478,0.0801,0,0,0,0
NLA12_CA-192,47.8962,1.3824,0,0,0,0,0,20.3193,0,7.1325,0,18.3411,0.5355,0,0,0,0.1854
NLA12_MI-126,48.4443,1.359,0,2.2968,0.6804,0.0288,0.0045,0.8676,20.88,6.0975,5.0715,6.1272,3.303,0.0918,0.2169,1.0548,0.3645
NLA12_UT-167,48.6783,0.1413,0,0.9963,0.5877,0.1071,0,0.5076,0,0.7344,0,29.0088,6.9273,9.5094,0.036,0.1224,0
NLA12_WI-181,48.9744,0.6408,0,1.9314,1.5741,0.2961,0.0495,0.0144,1.6398,0,0.5229,0.5751,0.2817,13.0383,24.7617,3.4605,0.1881
NLA12_ME-120,49.0635,1.9521,0,0.09,0.0027,0,0,0.0864,12.564,7.7922,12.6243,6.8085,0.7893,0,0,5.8851,0.4689
NLA12_MN-122,49.8123,9.7416,0,1.359,0.9729,0.1827,0.0126,0,3.3777,0.0117,0.009,0.2052,0.3339,4.3911,27.9504,0.0288,1.2357
NLA12_IN-111,49.9059,0.7731,0,3.9888,1.2681,0.3051,0.099,0,10.6056,0.2565,0,0.0135,0.1926,4.2066,28.1106,0.0153,0.0711
NLA12_MD-118,50.7726,0.162,0,1.9719,0.3105,0.0747,0.018,0.0189,5.4828,0.1746,0.1332,0.2745,0.0081,6.9237,25.6068,9.4977,0.1152
NLA12_CA-208,50.814,1.7487,0,0.2097,0.1791,0.027,0.0018,0.5805,0.0063,34.1721,0.0063,8.0289,0.9558,4.7727,0,0,0.1251
NLA12_MA-102,50.8482,2.5425,0,7.6509,8.1054,7.1604,1.8774,0.0063,8.8749,2.9277,0.7605,0.234,0.4014,0.6786,0.3204,8.9037,0.4041
NLA12_AR-106,51.0597,2.2779,0,1.9953,0.6327,0.036,0.009,0.0558,14.5872,1.0539,11.4489,0.0135,1.5732,16.6041,0.0216,0.4887,0.2619
NLA12_ID-108,51.1866,2.5065,0,0.0081,0,0,0,0,0.3267,41.9886,0.0756,2.7981,0.1692,0,0,2.7387,0.5751
NLA12_WA-155,51.5385,1.9764,0.459,0,0,0,0,11.2014,0.2664,26.9226,0.0261,5.4414,5.1948,0,0,0.0459,0.0045
NLA12_IN-166,51.7311,3.2436,0,1.5417,0.7758,0.0018,0,0.0063,20.8188,0.0108,0,0.081,1.7307,0,23.0022,0.4158,0.1026
NLA12_WY-121,52.0461,4.2804,0.2862,0,0,0,0,5.3019,0.0117,10.0917,0.0468,10.7334,21.2319,0,0,0.0531,0.009
NLA12_OR-123,52.3449,2.9205,0,0.1764,0.0459,0.0063,0.0018,0.3213,0.027,36.5337,0.045,11.4822,0.4725,0,0,0.0369,0.2754
NLA12_CO-R01,52.7238,1.7667,0,0,0,0,0,2.5893,1.2717,17.1,0.108,4.3101,21.8385,0,0,2.8188,0.9207
NLA12_WA-103,52.7904,4.2831,0,6.0498,6.9516,4.2885,2.3715,0.0234,0.5922,19.7856,1.0692,1.3995,3.6738,0.6354,0.0279,1.2933,0.3456
NLA12_MN-110,52.8075,1.6542,0,3.5964,0.6957,0.1935,0.0405,0,15.9129,0.6876,0.0153,1.674,4.4892,3.7026,6.75,9.3195,4.0761
NLA12_OK-108,52.9002,2.7963,0,2.5308,0.0441,0.0099,0.0018,0.0117,21.3975,0,0,0,14.9814,10.3437,0.783,0,0
NLA12_OK-135,53.0118,2.286,0,2.736,0.2142,0.0234,0,0.0063,20.7846,0.0738,0,0.0594,13.3578,13.1346,0.3357,0,0
NLA12_UT-412,53.1387,0.4563,0,0.1224,0.1197,0,0,0,0.3438,38.8998,0.1296,11.6568,0.3789,0,0,1.0179,0.0135
NLA12_MN-101,53.352,6.1938,0,1.4976,0.2349,0.0306,9e-4,0.0342,10.224,5.8932,8.1918,3.7125,1.5354,0,0.0216,13.3452,2.4363
NLA12_DE-102,53.4339,0.4833,0,2.5173,0.873,0.3393,0.09,0,4.7241,0.612,0.3807,0.4491,0.3762,9.1836,23.4711,9.8856,0.0486
NLA12_VA-125,53.4672,0.4842,0,3.1401,0.3042,0.0666,0.018,0.0045,28.8099,0.5823,0.5949,0.0747,0.3735,18.4797,0.3339,0.2007,0
NLA12_IL-105,53.7579,2.8593,0,1.8441,0.5391,0.0279,0.0054,0,13.3479,0,0,0,0.3924,1.4625,33.2748,0.0045,0
NLA12_WY-151,54.1665,2.6658,0,0.0171,0.0018,9e-4,9e-4,0.0207,3.3048,32.886,0.0585,7.119,6.5565,0,0,1.1187,0.4158
NLA12_ME-R08,54.1845,6.3855,0,0.0117,0,0,0,0,14.1993,4.1112,20.9763,4.3695,0.7335,0.0324,0,3.1464,0.2187
NLA12_ND-R17,54.2466,9.1548,0,0.9675,0.0108,9e-4,0,0.0333,0,0,0,0,32.3748,3.7233,6.3891,0,1.5921
NLA12_NM-138,54.7389,0.1476,0,0,0,0,0,0.0216,0.3618,44.1171,0.0045,8.928,1.1376,0,0,0.0153,0.0054
NLA12_SD-140,55.1097,1.1358,0,0,0,0,0,0.0468,0,0,0,0.9756,51.759,0.783,0.36,0.0342,0.0153
NLA12_IA-145,55.6542,1.7433,0,1.9107,0.7704,0.072,0.0072,0,18.4176,0.0351,0.9054,1.7325,2.2581,22.0158,5.229,0.4068,0.1503
NLA12_NE-165,56.5263,6.2397,0,0,0,0,0,0.0666,0.0216,0,0.0126,0,47.8845,0,0.0918,0.5697,1.6398
NLA12_LA-118,56.9592,8.3664,0,0.0648,0.3204,0.1476,0.0027,0.0063,0,0,0,0.1323,0.1539,0,0,0.1422,47.6226
NLA12_AR-101,57.2085,1.8486,0,2.2482,2.88,0.1701,0.0108,0.189,9.7272,30.2058,0.3555,4.1859,0.4437,0.4473,0,4.32,0.1764
NLA12_RI-112,57.4371,1.6884,0,3.4902,2.2662,1.08,0.1323,0.0054,35.8956,1.5039,0.4788,0.8298,0.0648,2.6379,0.0531,6.4368,0.8739
NLA12_UT-149,57.7359,0.0603,0,0.2385,0.0405,9e-4,0,0.1404,2.322,7.2369,0,46.3347,0.3303,0.252,0.3042,0.3024,0.1728
NLA12_NV-164,58.6863,0,0,0,0,0,0,0.0108,0.2043,18.4257,0,38.5173,1.359,0,0,0.1521,0.0171
NLA12_SD-147,58.8645,0.342,0,1.8729,0.0585,0,0,0,0.0279,0,0,0,39.8583,0,11.6523,1.4319,3.6207
NLA12_ND-172,58.9824,8.64,0,1.0944,0.009,0,0,0,0.0297,0,0,0,37.0116,4.5072,4.77,0.018,2.9025
NLA12_NC-108,59.3937,0.6138,0,1.2213,0.0072,0,0,0.0045,50.832,3.0447,3.276,0.1971,0.1188,0.0783,0,0,0
NLA12_MI-114,59.949,3.4461,0,15.7086,8.7633,3.3255,1.4913,0.576,10.2807,0.2349,0.2025,0.0297,0.5607,3.3822,2.2842,7.7733,1.89
NLA12_MT-174,60.5223,0.5553,0,0,0,0,0,0.0801,0.0153,0.1377,0,32.2452,27.2286,0,0,0.1638,0.0963
NLA12_CO-103,62.9442,8.3826,0,5.9436,11.4633,6.8391,0.8496,0.6678,0.1188,0.0063,0.0045,0.6534,4.1112,1.5435,20.0862,0.3375,1.9368
NLA12_NM-160,63.9909,2.5983,0,0.1557,0.0414,0.0117,0,0.0936,0.0999,33.7068,0.0045,5.4018,21.474,0.0306,0,0.0477,0.3249
NLA12_UT-400,64.3635,0.0954,0,0.1062,0.0234,0,0,16.8552,0.522,31.6818,0.1134,14.8851,0.0378,0.0432,0,0,0
NLA12_AZ-102,64.4436,0.6642,0,7.6428,5.6223,3.3309,0.4203,0.0045,0,29.6298,0,16.8174,0.0882,0,0,0.0693,0.1539
NLA12_VA-127,64.7055,0.6723,0,3.1932,0.3699,0.0585,0.063,0.135,16.8426,22.5522,1.5831,2.8611,3.9375,7.3161,3.411,1.6992,0.0108
NLA12_IN-185,65.3562,1.7712,0,3.2121,0.207,0.018,9e-4,0,17.7012,0.2331,0.009,0.4572,0,2.7999,36.8028,1.5111,0.6327
NLA12_SD-201,66.042,6.7842,0,1.7379,0.1332,9e-4,0,0.0189,0.0072,0,0,0.5247,47.5317,5.1885,3.4254,0,0.6894
NLA12_TX-111,67.365,0.5454,0,0.6489,0.4104,0.0387,0.0018,0.1278,0.5778,0.0135,0,50.4666,14.2965,0,0.1674,0.0162,0.054
NLA12_NE-112,67.7583,0.9045,0,0.2205,0.0954,9e-4,0,0.0297,0.0162,0.0072,0,0,56.6829,0.6633,1.6407,0.0945,7.4025
NLA12_FL-132,68.5755,6.7806,0,6.4611,4.6071,2.1924,0.8163,0.261,0,1.9215,0.0333,1.116,0.9027,6.5988,17.0919,16.3206,3.4722
NLA12_KS-R11,68.7717,1.9683,0,1.17,0.0414,0,0,0.0342,9.5913,0,0.0108,0.1674,45.0972,9.8415,0.6957,0.1422,0.0117
NLA12_PA-113,69.7518,5.1264,0,5.4774,3.3651,0.4986,0.0738,0,29.0268,1.2888,0.2925,0.5967,1.2159,10.1133,9.6363,2.7072,0.333
NLA12_ND-186,70.2639,1.9926,0,2.8413,0.1359,0.0027,0,0.0144,0.0063,0,0,0.2727,13.1319,0.4545,48.9483,0.081,2.3823
NLA12_NV-123,70.5771,1.8396,0,0,0,0,0,0.0261,10.9539,4.6485,0.2115,40.3965,3.0078,6.9777,0,2.403,0.1125
NLA12_MD-102,71.1792,0.1683,0,24.9183,10.827,3.7692,0.8559,1.0125,15.0813,0.4482,1.4328,1.0692,0.1557,4.9104,5.0211,1.5093,0
NLA12_TX-102,71.604,0.7281,0,2.8485,1.3806,0.3402,0.1728,0.3096,0.7992,2.3328,0.5526,4.2093,1.2663,42.3576,11.5515,2.0745,0.6804
NLA12_WI-104,71.9703,16.2369,0,3.2229,0.1377,9e-4,0,0,16.8993,1.2519,13.8627,0.945,0.6435,0.0648,0.0234,17.3259,1.3554
NLA12_IA-120,72.3096,12.7134,0,5.0598,4.1913,1.2627,0.5031,0.018,0.0504,0.0072,0,0,0.8649,1.3482,45.0819,0.0873,1.1214
NLA12_NH-104,74.4201,4.0113,0,1.9368,0.5427,0.0243,0,0,28.7325,9.351,22.8348,0.8325,0.0585,0.6462,0.0558,4.5846,0.8091
NLA12_UT-160,74.5542,0.1683,0,0,0,0,0,0,0.0189,7.2261,0,66.7944,0.1944,0.0819,0,0.0459,0.0243
NLA12_WI-173,74.6865,2.5119,0,4.2633,0.5112,0.0099,0.0018,0,32.913,0.6381,0.2277,0.3501,0.0837,10.7244,22.0509,0.3564,0.0441
NLA12_SC-119,74.9988,0.9864,0,3.006,1.0962,0.2457,0.0495,0.0486,5.0643,14.0553,1.1538,2.7855,7.8003,3.258,21.0825,13.7385,0.6282
NLA12_UT-359,75.7971,0.3474,0,1.935,0.3906,0.0036,0,0.0855,0.0063,5.265,0,15.5187,0.018,49.3965,0,2.7783,0.0522
NLA12_ID-101,75.9051,2.5947,0,0.0162,0,0,0,0.0135,0,60.6168,0,10.8072,1.8054,0,0,0.0513,0
NLA12_MT-102,76.4955,1.5921,0,1.7586,0.3636,0.0162,0.0018,0.0153,0.936,49.3137,0.0522,3.6567,1.3617,8.6517,7.128,1.449,0.1989
NLA12_OR-109,76.7322,24.4926,0,0.0594,0.0522,0.0189,0,2.8602,0,48.5838,0,0.6597,0,0,0,0.0054,0
NLA12_KY-122,77.0157,1.26,0,3.0933,0.6606,0.0639,0.0153,0,11.9727,0.0819,0,0.171,0.3177,47.7981,11.529,0,0.0522
NLA12_FL-R04,77.7681,4.1787,0,3.2526,0.5382,0.0882,0.0333,0.3096,0.0666,38.331,0,4.5846,1.872,0.711,0.2664,18.6372,4.8987
NLA12_SC-121,78.2487,1.0971,0,5.7798,1.4625,0.4707,0.1287,0.0342,10.1322,12.3849,5.1759,1.9467,21.3147,6.0012,6.7653,5.0238,0.531
NLA12_CA-188,78.2739,2.2797,0,10.8036,5.3604,1.4175,0.1611,0,0,8.055,30.501,1.431,16.9614,0,0.0549,0.9045,0.3438
NLA12_ID-104,78.3225,0.4797,0,2.5101,0.0792,9e-4,0,0,2.313,0.5373,0,58.4487,2.7756,7.8264,3.1941,0.0594,0.0981
NLA12_CT-104,78.5313,1.1016,0,4.4523,1.1259,0.1449,0.0297,0.1791,32.9382,4.5675,6.7059,0.8748,0.1197,14.1435,0.2745,10.5336,1.3401
NLA12_MT-124,78.7419,1.2852,0,0,0,0,0,1.224,0,62.8443,0,8.01,5.3784,0,0,0,0
NLA12_NJ-104,78.7545,1.2447,0,8.5842,4.9239,1.7127,0.6831,3.2661,8.6508,14.4594,3.6468,4.0509,1.9314,0.0837,1.971,23.499,0.0468
NLA12_WI-132,79.0047,0.3852,0,2.0502,2.223,0.7398,0.0378,0.1431,2.826,0.0018,3.3102,0.4941,0.1008,34.6446,20.7549,11.0574,0.2358
NLA12_WA-108,79.9758,4.275,0,1.1754,1.6569,0.3366,0.0045,0.0063,0.1071,54.342,0,10.278,4.905,0,0,1.1574,1.7316
NLA12_WY-R02,81.3789,8.0118,0,0,0,0,0,0.0855,3.1815,33.5169,0.4086,28.1088,7.7607,0,0,0.1827,0.1224
NLA12_NV-165,82.0296,3.1752,0,0,0,0,0,0.1323,0,0.7236,0.0414,75.6396,0.2205,0,0,1.1331,0.9639
NLA12_UT-193,82.0737,0.0405,0,0,0,0,0,1.5858,0,12.4344,0,56.844,10.3986,0.7542,0,0.0162,0
NLA12_OK-121,83.232,2.196,0,3.4776,0.5733,0.054,0.0126,0.144,8.667,1.9512,0,0,51.3765,6.741,8.0388,0,0
NLA12_UT-421,83.8962,0,0,0.0513,0.0027,0,0,0.0126,0.3555,67.248,2.4048,12.6513,0,0.8082,0,0.3186,0.0432
NLA12_OR-101,84.0474,1.1079,0,0,0,0,0,0.0108,0,1.3464,0,74.5182,0.3645,4.0644,0.1323,2.2347,0.2682
NLA12_MT-160,84.0645,0.7668,0,1.6452,0.3402,0.0018,0,0,0.0405,3.6387,0.0261,38.9718,33.6573,4.0464,0.8874,0.0369,0.0054
NLA12_NM-135,86.157,0.0198,0,0,0,0,0,0.0261,4.1895,77.0778,0,4.5945,0.2493,0,0,0,0
NLA12_IN-149,87.1101,4.8798,0,7.5132,5.2416,2.1906,1.2006,0.1539,5.7465,0.4779,0.0207,2.5677,0.837,8.5617,34.8777,12.4407,0.4005
NLA12_MN-120,87.4818,13.9122,0,1.7802,0.0765,0.0054,0,0.0054,56.1393,3.8619,0.0054,1.6011,0.873,1.3797,0.0846,3.6684,4.0887
NLA12_SD-138,87.7482,23.9265,0,2.3508,0.1962,0.0198,9e-4,0,2.5641,0.0054,0,0.0045,49.3551,0.1305,7.4241,0,1.7703
NLA12_ME-122,88.0596,6.8463,0,0.6444,0.2781,0.0567,0.0027,0.0792,9.0999,16.7319,30.9519,7.0227,1.0989,0.387,0.0801,10.8972,3.8826
NLA12_ID-121,88.9155,0.1584,0,0.0945,0.0198,9e-4,0,0,0,73.6146,0,9.7119,5.1129,0.0396,0,0.0594,0.1035
NLA12_SC-101,89.559,0.7164,0,2.9916,0.9819,0.2502,0.0639,0.6651,5.9841,30.7323,6.8247,5.4324,17.8848,2.8089,5.0868,8.8956,0.2403
NLA12_MT-103,91.4229,20.8251,0.9693,0,12.0573,0.8154,0.0342,0,0,0.0675,0,0.0045,0,0.2745,35.2908,0,20.7099
NLA12_MT-109,92.061,16.2801,0,0.4032,0.261,0,0,0.0495,0,0.0315,0,0.2808,71.2062,0,2.7981,0.6597,0.0909
NLA12_LA-102,92.25,12.4497,0,2.8224,1.7946,0.4275,0.3942,0.0261,2.3391,49.9104,4.0032,11.2383,2.0205,0.3276,0,4.4487,0.0477
NLA12_OR-127,92.9259,0.0261,0,0,0,0,0,0.0171,0,73.8747,0,12.4299,4.5027,0.6354,0,0.0225,1.4175
NLA12_AZ-145,92.9808,0.54990000000000006,0,1.692,0.2925,0.0441,0.0027,0.0414,0.7506,70.5987,0,5.0625,12.8808,0,0,0,1.0656
NLA12_CA-101,93.2508,2.1456,0,1.8378,0.2853,0.0243,0.0027,0.0045,0.9738,23.9715,4.8717,12.9807,43.8201,0,0,0.6597,1.6731
NLA12_TX-121,93.8304,9.1512,0,4.2021,2.8683,1.0917,0.441,2.3706,6.2217,2.4417,12.1851,8.8731,4.4757,18.5319,0.0738,20.4876,0.4149
NLA12_OR-128,93.8457,14.3163,0,0.9252,0.0684,0.0189,9e-4,1.656,0,74.9763,0,1.6776,0.1728,0,0,0.0054,0.0279
NLA12_ID-103,94.1337,4.0212,0,0.5373,0.1395,0.0054,0,0,0.0504,64.4733,0.0054,20.8647,2.0925,0.4455,0.0648,0.7947,0.639
NLA12_OR-103,94.392,1.3725,1.3887,0.9387,0.0486,0.0648,0.0036,29.3868,0,51.9021,0,5.6655,2.3355,0,0,0.0135,1.2717
NLA12_NV-184,96.57,0.1827,0,0,0,0,0,0,0,0.7182,0.0117,91.8468,2.2032,0.1098,0,0.0288,1.4688
NLA12_IL-106,99.4428,5.4765,0,15.6609,25.3836,9.2214,1.9683,0.2637,7.6977,0.0576,1.2303,0.6525,4.3137,6.3801,17.0244,2.5155,1.5966
NLA12_IN-179,100.0134,0.6255,0,8.4906,6.4116,3.2373,1.0908,0,5.2857,0,0,0.153,1.4526,1.773,71.0658,0.2889,0.1386
NLA12_MD-104,100.1421,0.648,0,10.6866,7.2657,4.4622,2.5839,0.1863,7.0542,7.9893,6.453,5.9139,1.0593,6.5952,26.6697,12.2634,0.3114
NLA12_ME-102,100.2636,3.7035,0,0.1026,0,0,0,0,0.7362,43.8192,11.493,22.1832,10.5633,0.4221,0,0,6.7437
NLA12_ID-107,100.4769,0.0126,0,0.909,0.2295,0.0513,0.0018,0.2943,0,0.45,0,47.0376,50.8203,0.6174,0.0414,0.0117,0
NLA12_SD-106,100.9341,15.4368,0,2.1042,0.1467,0.0153,0.0018,0.0972,0.4329,0,0,0.0099,72.0612,0.1134,8.2908,0.0423,2.1816
NLA12_MN-121,101.2104,15.6132,0,2.6712,1.0152,0.0612,0,0,8.307,0.1305,0.0117,1.7514,3.3264,13.5243,51.9075,0.6885,2.2023
NLA12_NV-135,101.5596,0.5031,0,0,0,0,0,0,0,0,0,100.1943,0.7533,0.1017,0,0,0.0072
NLA12_ID-194,102.2094,0.7479,0,1.7046,0.6894,0.2781,0.0036,0,0,0.585,0,58.7439,38.6712,0.2952,0.1026,0.3825,0.0054
NLA12_TX-137,102.6306,5.0175,0,7.6077,6.201,1.3851,0.6885,0.1125,13.9869,15.5817,12.7935,9.6336,1.4814,19.9656,1.6281,6.4917,0.0558
NLA12_TX-R08,102.9717,3.7314,0,3.6432,0.0954,0.0072,0,0.0108,21.3273,0.6813,21.8196,0.4491,23.3172,25.7958,1.9152,0.0045,0.1737
NLA12_NE-114,104.8653,11.5173,0,3.2661,0.5724,0.0288,9e-4,0.0063,0.7551,0.0297,0,0,76.2876,0.711,11.3859,0.2547,0.0495
NLA12_LA-105,105.0066,7.2054,0,2.6667,0.711,0.0882,0.0099,0.0837,4.2345,57.3417,7.4673,13.0023,2.6127,0.3159,0.6786,8.4096,0.1791
NLA12_WI-152,105.2712,8.1675,0,7.11,7.9047,2.2104,0.7524,0.0675,6.1479,0.0252,0.0153,0.054,0.0945,10.9809,60.3171,1.323,0.1008
NLA12_MI-113,105.9084,6.5907,0,4.9716,2.4696,0.1629,0.0225,0.3285,35.6994,4.6107,0.6327,2.5497,7.4439,12.1032,18.5814,7.6635,2.0781
NLA12_UT-294,105.9363,1.0818,0,1.8441,0.3645,0.1908,0.0306,0.0225,67.2174,19.0368,0.2169,15.0669,0,0.7911,0,0.0729,0
NLA12_ID-168,109.3779,1.3653,0.0945,0,0,0,0,0.0369,0.0108,44.8641,0,45.1971,16.1874,0,0,1.1997,0.4221
NLA12_MI-130,111.5055,2.2959,0,5.3739,1.4742,0.1008,0.0099,0.0909,54.8847,1.4868,2.0781,1.6497,8.6571,2.7738,13.257,16.1235,1.2492
NLA12_UT-328,113.9346,0.0189,0,0,0,0,0,2.8638,0.0045,32.5215,0,78.3981,0.0045,0.0081,0,0.1152,0
NLA12_ND-143,117.9261,1.0566,0,4.644,0.2043,0.0045,0,0,0.2367,0,0,0,12.5892,0.0198,96.9453,0.063,2.1627
NLA12_MN-107,118.5093,6.9552,0,2.3355,3.1851,1.9944,0.5967,0,3.1023,0.063,0.0387,1.0323,0.963,11.6298,85.0266,0.036,1.5507
NLA12_UT-418,118.5363,0.1161,0,0.4032,0.0387,0,0,0,70.3485,11.3751,0.9405,33.6429,0.0342,1.6137,0,0.0234,0
NLA12_SD-211,118.6515,3.0996,0,0,0,0,0,0,0.0648,0.0126,0,0.0099,102.9528,0,0.1377,1.0044,11.3697
NLA12_ND-108,119.6424,13.6737,0,3.1104,0.1647,0.0036,0,0.0144,0.0954,0,0,1.2789,67.4433,14.7672,17.2125,0,1.8783
NLA12_VA-105,120.2607,1.1322,0,8.1819,0.9684,0.1242,0.0081,0.1233,38.6469,18.1188,0.8946,19.7442,4.9014,8.5707,6.2145,12.0177,0.6138
NLA12_MT-135,120.7485,0.1053,0,0,0,0,0,0,2.376,15.4251,0,47.2923,51.3099,0.162,0,3.5595,0.5184
NLA12_IN-196,121.68,16.6806,0,9.4275,3.7449,1.0557,0.3258,0.2871,14.6538,0.2187,0,0.3177,0.2952,1.9467,65.0493,3.159,4.518
NLA12_OK-109,121.9572,3.861,0,4.2093,0.0945,0.0081,0,0,3.7404,0.0108,0,0,108.6165,1.4166,0,0,0
NLA12_CA-103,122.364,4.6836,0,0,0,0,0,0.4743,0.0819,81.8847,0.1134,34.7364,0.3564,0,0,0,0.0333
NLA12_IN-120,123.3864,3.9204,0,6.8688,0.9162,0.1206,0.0153,0,26.1333,0.2682,0.009,0.4878,0.0252,5.1363,73.7973,3.6837,2.0043
NLA12_MT-105,124.0605,61.0299,1.0161,0,17.1639,0.4617,0.1665,0.0171,9e-4,0.0342,0,26.0019,0,16.9902,1.0287,0.0747,0
NLA12_NM-132,124.767,1.476,0,0.4806,0.0018,0,0,0.0135,2.4939,13.6413,0,47.5983,57.3003,0.0639,0,0.0261,1.6713
NLA12_IN-113,126.0315,12.6279,0,12.0681,7.2018,3.1149,1.3473,0.4653,11.3985,0.3276,0.0891,0.0774,1.611,21.1014,25.3872,28.4841,0.7299
NLA12_MA-105,126.3348,2.5992,0,4.5981,0.7173,0.045,0.0027,0.0468,34.3647,33.9975,30.8034,1.8693,0.1944,1.8315,0.153,13.6953,1.4166
NLA12_NV-119,127.494,0.0927,0,0,0,0,0,0.0045,0,0.6138,0,125.8074,0.8055,0,0,0.1296,0.0405
NLA12_UT-104,127.7325,40.8114,0,3.7854,4.6629,2.2041,0.2907,4.2633,1.6821,7.3458,0.0126,17.4906,0.756,21.3867,13.437,0.9675,8.6364
NLA12_MT-118,128.457,0.6183,0,0.1251,0.0063,0,0,0,0.0657,0.0189,0,11.9511,90.4653,0.765,23.6106,0.1557,0.675
NLA12_TX-136,129.6162,0.0639,0,7.9236,3.4254,1.8549,0.3105,0.243,0.0117,0.0144,0.0162,33.8301,3.7503,0.1917,77.9805,0,0
NLA12_CA-112,129.9456,0.2808,0,2.8845,0.2322,0.0135,0,0.1107,7.6968,86.5206,7.0281,13.4343,11.7441,0,0,0,0
NLA12_MT-151,130.3443,0.027,0,3.0996,0.099,0.0027,0,0.0234,0,0,0,0.0045,0.1683,0,126.8784,0.0414,0
NLA12_MI-161,133.5708,11.1276,0,5.6394,2.2698,0.3663,0.0486,0.0657,37.7154,16.1424,4.275,4.8159,10.0755,1.1457,9.9423,26.3619,3.5793
NLA12_ID-175,136.2834,0.6228,0,0,0,0,0,0.0117,0,7.7751,0,127.4778,0.1908,0.0117,0,0.0081,0.1854
NLA12_MT-136,139.9797,3.0249,8.7966,5.3388,13.9833,0,0,0,0,17.8344,0.4887,63.0387,1.1367,22.8159,3.5154,0,0
NLA12_WI-136,144.2223,8.928,0,24.0534,18.2583,4.3848,0.9954,2.5479,21.2976,0.2349,1.8198,0.4779,0.5472,15.1425,30.1032,11.2338,4.1976
NLA12_AZ-153,144.2349,0.0675,0,0.3357,0.0387,0.0027,0,0.0045,0.2232,117.1161,0,12.8439,13.4505,0,0,0.0252,0.1269
NLA12_RI-108,145.4985,3.672,0,8.0451,4.6908,2.394,0.2259,2.1051,69.3108,22.0212,7.983,1.3914,2.0538,3.591,0.4005,14.5206,3.0933
NLA12_WY-104,148.6962,13.1418,0,1.3959,0.3708,0.0225,0,0.1125,1.7406,29.9457,0,50.1678,44.2791,3.7107,1.3581,1.7217,0.729
NLA12_OK-118,150.9291,1.5705,0,10.2096,1.1205,0.7137,0.6759,0.0135,0,0,3.3795,23.0166,9.0378,0,100.9638,0.2151,0.0126
NLA12_DE-103,153.7164,0.6714,0,6.7995,2.8701,1.0206,0.3492,0.2646,7.4124,19.0458,4.9995,11.0178,2.0376,9.5094,51.9237,35.2071,0.5877
NLA12_WA-107,156.8655,1.2744,0,19.5021,17.3313,6.5655,0.9261,0.3573,5.2389,35.2188,9.6489,15.426,5.7096,31.5216,2.6973,5.0526,0.3951
NLA12_NV-183,158.481,0.2952,0,1.035,0.0045,0,0,0,7.4421,3.321,0,144.7758,0.2718,0,0,1.2933,0.0423
NLA12_MT-176,161.9541,0.4644,0,0,0,0,0,3.2598,0,0,0,3.8736,151.9704,0,2.2239,0.081,0.081
NLA12_OR-113,165.3219,1.4148,0,2.9961,0.9774,0.3564,0.1377,1.4769,4.9509,76.0527,8.883,47.7234,19.5066,0.1017,0.6615,0.081,0.0018
NLA12_ME-103,169.0821,5.715,0,0.927,1.4742,0.6111,0.1197,0.0117,0.2313,36.9036,54.1791,42.4746,15.9543,1.6884,0,0.1485,8.0784
NLA12_UT-103,169.308,0.6246,0,1.3464,0.0414,9e-4,0,0,82.0971,27.3726,2.0331,55.4535,0.153,0.1683,0,0.0171,0
NLA12_NC-102,171.4149,3.8781,0,13.6017,4.8618,0.774,0.234,0.0378,64.7469,10.7892,4.0392,5.4045,8.3844,52.0137,1.7838,0.8064,0.0594
NLA12_WI-107,172.1349,4.1157,0,7.2873,3.1878,0.4149,0.1395,0.036,25.1487,1.4292,1.6929,0.0297,0.2727,19.8783,87.7095,6.1893,14.6034
