SITE_ID,VISIT_NO,UID,nlaSITE_ID,COMID,VolumeCorrect,FetchN,FetchNE,FetchE,FetchSE,MaxDepthCorrect,MeanDepthCorrect
NLA12_PA-111,1,8201,NA,10220576,2929447.338,739.4930628,815.8845745,1889.394927,819.2801794,7.232689236,2.880757559
NLA12_PA-113,1,7982,NA,9051389,6283907.802,2635.973676,1855.788449,1518.07725,1855.798671,4.684542167,1.680624214
NLA12_PA-114,1,7269,NA,4194970,1365462.82,1031.19526,938.7138322,546.5036217,937.3019654,5.814377815,2.48470967
NLA12_PA-115,1,8202,NA,166899112,71689.32407,581.2640166,279.1237651,233.7972441,280.455426,1.67032037,0.677828732
NLA12_PA-117,1,7595,NA,2587231,3957.375274,208.1140035,148.4032682,119.0537366,148.0214231,0.557517571,0.242940481
NLA12_PA-118,1,6832,NA,2599441,526969.1427,919.0974818,471.9660182,401.4635227,472.5462614,4.196430447,1.871752955
NLA12_PA-119,1,8422,NA,4752528,27430065.49,2037.682961,1490.020817,1575.897318,1489.334006,24.43404884,8.210298083
NLA12_PA-R10,1,7360,NA,4682316,776933.2792,324.0487973,869.4086865,308.4062187,868.9982857,9.152689411,4.590705548
NLA12_PA-R11,1,7361,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA12_RI-102,1,6929,NLA06608-2418,6127761,997269.9587,1118.829395,1170.146789,1016.662958,1151.710196,4.674564774,1.563229674
NLA12_RI-102,2,7466,NLA06608-2418,6127761,997269.9587,1118.829395,1170.146789,1016.662958,1151.710196,4.674564774,1.563229674
NLA12_RI-103,1,7233,NLA06608-0690,6117396,737853.3127,988.5244607,392.1977076,360.6083113,390.6947724,6.819418843,3.0312168
NLA12_RI-104,1,6831,NLA06608-3698,6117790,2789733.289,1251.52211,885.2304635,677.8282125,885.8901428,9.375147685,2.975639078
NLA12_RI-108,1,7264,NA,6127477,1858255.026,794.2839163,944.9150308,1078.51398,941.4461747,7.718522743,2.466467693
NLA12_RI-110,1,7092,NA,6139880,931.1587637,195.2713161,118.7348184,127.5519321,118.9755399,0.109501318,0.048445929
NLA12_RI-111,1,6967,NA,6127339,86699.73485,556.2813865,157.0396041,165.4161015,156.6273801,2.645538079,1.209074971
NLA12_RI-111,2,7305,NA,6127339,86699.73485,556.2813865,157.0396041,165.4161015,156.6273801,2.645538079,1.209074971
NLA12_RI-112,1,7138,NA,6127149,702470.9737,631.8794513,630.519127,601.1407733,629.9269301,7.097486385,2.835052072
NLA12_RI-113,1,7149,NA,6140550,53089.52197,325.2595467,229.9404585,222.1819726,230.6810282,2.635862021,1.066673099
NLA12_SC-102,1,7927,NLA06608-0002,9642039,17423.44537,418.9215344,490.6371273,499.550485,494.0135208,0.296172502,0.120676375
NLA12_SC-103,1,6444,NLA06608-0831,9865506,20567997.6,1555.670677,1249.79642,2124.363707,1248.068005,30.48747974,11.18525961
NLA12_SC-103,2,8125,NLA06608-0831,9865506,20567997.6,1555.670677,1249.79642,2124.363707,1248.068005,30.48747974,11.18525961
NLA12_SC-104,1,6320,NA,9868948,14807.42008,198.8061062,398.331384,306.2974937,398.6494878,0.620228054,0.305981284
NLA12_SC-104,2,8011,NA,9868948,14807.42008,198.8061062,398.331384,306.2974937,398.6494878,0.620228054,0.305981284
NLA12_SC-105,1,6321,NA,120052290,17450.14433,204.914882,205.972321,388.4127305,205.2857843,0.807899464,0.312879282
NLA12_SC-106,1,6397,NA,12033865,995114.0474,1012.687036,692.411321,975.8277653,633.5384441,3.601337131,1.298186999
NLA12_SC-108,1,6326,NA,22718899,64772.24535,218.7259852,566.9684197,302.3063488,569.8416974,1.920784279,0.959439539
NLA12_SC-112,1,6325,NA,10539578,110820.1988,215.6934293,221.8946028,593.7965512,223.1914541,2.096073375,1.333929206
NLA12_SC-112,2,7844,NA,10539578,110820.1988,215.6934293,221.8946028,593.7965512,223.1914541,2.096073375,1.333929206
NLA12_SC-118,1,7862,NA,166756746,917289458.3,14654.68728,23124.0968,25396.13542,21565.22855,11.8013634,2.575638974
NLA12_SC-127,1,8000,NA,9616441,4.51E-11,1111.606364,444.6477904,423.7831816,444.6936538,2.64E-16,1.29E-16
NLA12_SD-101,1,6362,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA12_SD-101,2,7990,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA12_SD-102,1,6871,NLA06608-1511,11473474,2581142.498,2081.468778,1428.659332,1966.15788,1436.626996,3.72218295,1.346064104
NLA12_SD-103,1,8266,NLA06608-0343,4110960,12177975.87,2339.116487,3449.0083,2432.589655,3448.397753,7.777310972,2.850347724
NLA12_SD-104,1,6445,NLA06608-0295,11599461,264441.4976,436.3033544,485.4973253,530.4749461,485.2105459,3.346701658,1.434751771
NLA12_SD-105,1,7267,NLA06608-1811,14748136,1865290.5,1107.297006,835.2843971,913.0504083,848.7183314,3.504851764,1.272091791
NLA12_SD-106,1,6804,NLA06608-0471,11594331,30499316.32,3253.061966,3400.631308,3802.928709,3400.767831,11.29393498,3.55803657
NLA12_SD-107,1,7536,NLA06608-0979,14395602,1218791.315,681.5180565,852.4011682,1034.841123,852.6410979,6.733340951,2.651901954
NLA12_SD-108,1,7238,NLA06608-0851,14748556,327879.2816,1043.792721,819.2704502,730.9213584,819.434751,1.543365588,0.567637067
NLA12_SD-109,1,8071,NLA06608-2123,2487240,371850.3443,494.1988533,514.062554,548.234418,514.2449817,4.068424658,1.781977337
NLA12_SD-110,1,6808,NLA06608-0807,11594347,52030.10127,830.3554707,574.4491893,386.9330042,574.9778324,0.572037175,0.23837351
NLA12_SD-111,1,7150,NLA06608-0727,11591851,331355.4443,838.5998746,465.8412135,419.1446086,466.4173634,2.605574939,1.133540522
NLA12_SD-114,1,6543,NLA06608-0503,16012574,197991.5732,597.831259,540.2631406,497.0506076,539.7331569,2.449247187,0.953266391
NLA12_SD-115,1,6544,NA,11761904,15326.31785,603.1245431,567.226206,532.5732589,562.4353486,0.160879353,0.098113916
NLA12_SD-115,2,7940,NA,11761904,15326.31785,603.1245431,567.226206,532.5732589,562.4353486,0.160879353,0.098113916
NLA12_SD-119,1,7552,NA,9553361,25658.36496,445.4252359,411.0005678,503.5723433,411.7215048,0.343633913,0.16893694
NLA12_SD-122,1,6446,NA,6677444,56064.88473,209.9293338,206.3118984,331.7089389,205.9786609,2.559796398,1.014872049
NLA12_SD-124,1,6684,NA,16183308,7549.558304,140.4730729,188.6064639,243.5926585,188.1247813,0.686670769,0.288555525
NLA12_SD-126,1,7062,NA,167800948,117902.3517,598.949808,302.0421107,309.1331626,301.8482276,1.848155221,0.826013272
NLA12_SD-130,1,6417,NA,11591661,15154.84808,124.711227,132.2064133,179.9472623,131.9365001,1.354287374,0.544318315
NLA12_SD-131,1,7856,NA,11756388,181728.3101,606.33301,600.6334296,474.5884357,599.7151071,2.317001178,0.884207243
NLA12_SD-132,1,7460,NA,11253934,139989.0988,545.6120688,649.9829675,410.5036614,649.7339686,1.536720566,0.62970714
NLA12_SD-133,1,7357,NA,11537085,22669.91803,231.6509505,224.7281916,332.8885057,238.7114751,0.743883587,0.462270513
NLA12_SD-134,1,7199,NA,14749696,78343.05642,453.4205007,288.0055617,290.3355064,288.1219313,1.539185216,0.751564195
NLA12_SD-137,1,7730,NA,11548906,8688.592115,157.936231,137.3358112,144.6704061,137.2611819,1.146606783,0.490171896
NLA12_SD-138,1,6402,NA,11591319,20000602.45,2975.961979,3821.826092,2833.857908,3820.2529,10.13408378,2.872275849
NLA12_SD-140,1,6685,NA,16183420,673158.3797,1307.699649,1054.921235,863.1496248,1050.440318,2.308853593,0.874881873
NLA12_SD-141,1,8276,NA,14748290,588402.1179,616.1764869,684.3461141,1235.768901,684.3457166,3.494931502,1.228592468
NLA12_SD-143,1,8010,NA,16131367,78813.54956,435.2922466,601.9489496,324.289345,604.1497244,0.774814709,0.35669296
NLA12_SD-146,1,8625,NA,12713222,9177.735973,163.672437,132.3112957,148.3742743,132.0485919,0.907882734,0.365737831
NLA12_SD-147,1,7714,NA,11666754,395765.7279,912.2047944,478.0684373,746.6483095,477.7936023,2.635051254,1.046404052
NLA12_SD-150,1,8275,NA,14748762,128105.5641,769.3998128,340.8737439,347.4715038,341.0264988,1.643096498,0.725308012
NLA12_SD-154,1,8176,NA,2484278,914023.8002,825.4502672,1465.474359,1603.413496,1466.357243,2.121513857,0.732726405
NLA12_SD-157,1,8245,NA,14747946,190466.3119,490.4223222,586.1125046,645.0724112,586.1032978,2.084509102,0.848608782
NLA12_SD-158,1,7107,NA,4083218,1932930.659,1051.910325,1867.428408,1186.889114,1858.983957,4.574104017,1.760704169
NLA12_SD-162,1,8249,NA,9375574,4472529.86,2024.821301,1149.291245,1418.112059,1149.343582,3.816454913,1.38882888
NLA12_SD-165,1,7451,NA,11544042,30944.94567,318.2501181,294.6733233,320.0917521,296.9738428,1.134541274,0.685949728
NLA12_SD-166,1,6440,NA,11591521,45065.92828,322.959188,151.8315203,149.2082122,152.5196292,2.394368411,1.057409137
NLA12_SD-168,1,6634,NA,11251122,451070.89,893.1702796,1063.511492,531.8985375,1064.308347,1.961556851,0.820036336
NLA12_SD-170,1,8126,NA,11594871,6116.468532,265.5094859,174.4566629,152.5058135,174.7770796,0.541121593,0.213750123
NLA12_SD-172,1,6683,NA,14532982,33417.88838,263.7904704,413.2359107,227.7673598,410.9862403,1.536846926,0.722516311
NLA12_SD-182,1,6422,NA,11591275,804147.7701,768.6021437,909.6962816,719.6217105,919.9905897,3.816318414,1.327599352
NLA12_SD-183,1,6963,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA12_SD-189,1,7414,NA,14751784,4369576.695,2461.840736,1735.466544,3033.96917,1735.87675,3.118728137,1.060033419
NLA12_SD-198,1,8311,NA,2485342,3085352.397,2442.093241,2124.853924,1803.380118,2125.005048,2.908620726,1.082501468
NLA12_SD-212,1,7512,NA,19242157,21213.39623,209.7975983,230.2054365,214.4247213,230.2101481,1.553436147,0.585943815
NLA12_TN-101,1,6393,NLA06608-1364,19533132,165013.1948,327.1503456,602.3649983,488.2251983,601.7071029,3.22591443,1.32819741
NLA12_TN-101,2,8626,NLA06608-1364,19533132,165013.1948,327.1503456,602.3649983,488.2251983,601.7071029,3.22591443,1.32819741
NLA12_TN-103,1,8614,NLA06608-0820,18420867,214893.3938,631.2034136,521.2302407,397.963407,521.5109384,1.736655593,0.711136898
NLA12_TN-104,1,8663,NLA06608-1348,166997474,198123565.5,4503.920622,3765.228878,4363.916894,3756.693612,32.50807613,6.346928024
NLA12_TN-106,1,8502,NA,14219285,3301.881844,186.5975829,155.682019,119.2827423,156.0025286,0.423457675,0.195041698
NLA12_TN-108,1,6395,NA,19514006,436154.4424,971.2408563,670.2460571,535.6135617,669.5851423,3.61718173,1.304557112
NLA12_TN-108,2,8602,NA,19514006,436154.4424,971.2408563,670.2460571,535.6135617,669.5851423,3.61718173,1.304557112
NLA12_TN-113,1,6394,NA,14205850,30503.89136,391.7300493,411.3760949,291.7159566,411.5993065,0.829801192,0.344325297
NLA12_TN-114,1,6381,NA,14238280,7441.737652,372.4272271,237.2502749,168.5000683,238.5376308,0.353243023,0.15118957
NLA12_TN-114,2,8601,NA,14238280,7441.737652,372.4272271,237.2502749,168.5000683,238.5376308,0.353243023,0.15118957
NLA12_TN-119,1,8600,NA,18407394,923659.2364,488.1261345,617.5916545,581.5923183,615.9170332,8.861340811,3.677528135
NLA12_TN-122,1,8553,NA,14075630,127929.7217,640.9347635,489.4666096,474.4831447,489.9848417,1.405523053,0.629554012
NLA12_TN-R01,1,8664,NLA06608-0751,19667233,51982616.5,3376.316475,1819.731682,3537.519957,1824.141213,25.71034715,6.981169955
NLA12_TX-101,1,6735,NLA06608-1672,1292492,156360.467,376.9927278,802.5092004,376.3686323,804.3575994,2.550283776,1.129803105
NLA12_TX-101,2,8547,NLA06608-1672,1292492,156360.467,376.9927278,802.5092004,376.3686323,804.3575994,2.550283776,1.129803105
NLA12_TX-103,1,1000073,NLA06608-0560,19980072,464682649,4739.303891,5970.016123,5077.531539,6046.243677,24.68343714,7.08423109
NLA12_TX-104,1,7734,NLA06608-1191,1629479,265925.0574,1744.187677,544.2678606,546.1664364,546.4711532,1.053578892,0.42189811
NLA12_TX-105,1,6860,NLA06608-0024,4451216,504043463.7,17366.897,9544.013686,4779.902043,9555.989817,20.65038522,5.288937842
NLA12_TX-107,1,6849,NLA06608-0775,5725119,68278.58972,433.6844111,229.4905398,209.1328916,230.1053508,2.123473596,1.017013297
NLA12_TX-109,1,1000053,NLA06608-0280,1451159,33651.52316,497.5449226,141.5195688,129.3297714,141.5345821,1.426985393,0.627690267
NLA12_TX-110,1,1000026,NLA06608-0792,120053021,306621523.2,9769.610747,9206.63184,7638.692911,9203.996927,16.51774742,3.491050122
NLA12_TX-111,1,7205,NLA06608-2924,5713969,1052380.617,601.9116678,520.3856241,790.9232729,519.2234245,4.940805807,1.85425752
NLA12_TX-112,1,7244,NLA06608-0023,2580363,22852.22565,228.7979842,280.6530313,349.3447165,279.7848348,0.892978413,0.368158726
NLA12_TX-113,1,7640,NLA06608-1560,1010832,392808783.1,6082.514449,14872.80059,6755.522145,14873.74469,19.18470984,5.56191505
NLA12_TX-114,1,7483,NLA06608-2696,1259469,12635597.13,4468.7318,1530.675515,1618.387121,1530.321879,8.313752394,2.95810563
NLA12_TX-116,1,7804,NLA06608-2120,5495396,226338.5685,259.8067937,297.6523785,730.4169794,299.9868921,3.445701269,1.632315633
NLA12_TX-117,1,6666,NA,5292291,230035.5836,963.2625972,457.0101973,426.2810785,453.1174536,1.870838435,0.685012988
NLA12_TX-117,2,1000048,NA,5292291,230035.5836,963.2625972,457.0101973,426.2810785,453.1174536,1.870838435,0.685012988
NLA12_TX-118,1,8330,NA,1574524,12868.89389,663.7782395,733.3361184,915.623112,733.0139414,0.085879051,0.03410317
NLA12_TX-121,1,6586,NA,1454297,29983683.1,4643.99729,2771.084699,1934.420599,2769.581716,12.85525234,3.517187878
NLA12_TX-124,1,1000060,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA12_TX-128,1,7994,NA,1267958,625629.3057,617.5965873,825.3727301,644.4423728,825.4899369,4.169462676,1.448354108
NLA12_TX-129,1,8762,NA,1437333,1055656.946,2874.64914,2844.36097,2327.320498,2843.870036,0.681989768,0.212994431
NLA12_TX-135,1,1000022,NA,1663855,4438.190026,307.6996198,279.9689292,315.0220146,280.7211338,0.142739732,0.066017909
NLA12_TX-136,1,7178,NA,5490067,180767.6392,436.1462549,201.8450171,313.3071792,201.8123288,3.156238206,1.496442947
NLA12_TX-137,1,8413,NLA06608-TX:19,4452402,11279492.52,3252.270919,1896.903142,1765.996473,1930.679397,8.943008986,2.342867695
NLA12_TX-141,1,1000014,NA,1157071,5032486.143,1165.42106,1155.154393,2167.70434,1157.60133,9.670795548,2.833737734
NLA12_TX-144,1,6622,NA,5531112,562722.2721,667.2819169,520.6161425,587.1813135,520.8466896,7.037554688,2.714822675
NLA12_TX-148,1,1000062,NA,1304367,195975.6029,532.4155004,681.5644337,348.0440645,699.445472,1.943160632,0.969909837
NLA12_TX-152,1,7247,NA,5632093,6.15E-07,2500.519098,2308.936276,4992.350868,2311.228984,2.53E-13,8.69E-14
NLA12_TX-157,1,6805,NA,1016905,31551.9641,715.7395108,325.421827,363.3994079,320.1068626,0.281167795,0.145666978
NLA12_TX-158,1,1000018,NA,205321,29911.52943,519.5487079,238.6655825,273.3031116,247.6858563,0.397978539,0.212898465
NLA12_TX-159,1,8480,NA,5790426,162260.7022,435.2878673,473.9657114,655.7652462,473.966433,1.823516987,0.757245766
NLA12_TX-160,1,6744,NA,5254329,47001.68344,632.6349002,662.1576918,470.961629,661.8690299,0.515749507,0.190960241
NLA12_TX-161,1,8655,NA,3122926,7826.438388,420.9521246,242.0437133,207.4483979,242.0403879,0.277757056,0.103104503
NLA12_TX-165,1,6647,NA,8347705,90472543.57,3773.570928,3924.158426,8393.415016,3924.982937,11.58749137,3.790701763
NLA12_TX-169,1,1000015,NA,1146853,434190.0249,990.4768305,445.4205964,426.3809411,445.1886334,3.417368293,1.443784514
NLA12_TX-170,1,7108,NA,1489732,178733.2497,894.8489973,587.3714864,615.0333111,584.7838997,1.620846823,0.654605002
NLA12_TX-176,1,7063,NA,1299520,11638.62083,339.6228982,166.7464935,186.3975965,165.9696178,0.83427192,0.331165279
NLA12_TX-182,1,7304,NA,5735763,225501.4209,660.8752023,560.2071534,507.7993629,559.9402561,1.964473219,0.812452644
NLA12_TX-187,1,6794,NA,1299598,156467.5372,524.3222322,750.620953,609.0941904,748.401958,1.797695273,0.735046948
NLA12_TX-190,1,7109,NA,5511762,80968.3329,341.6264761,280.6522408,295.9811181,280.4534959,1.323568199,0.644787322
NLA12_TX-195,1,6762,NA,19947908,24025.26699,537.1668779,545.976579,384.2437223,547.5223204,0.306577843,0.140582953
NLA12_TX-196,1,8811,NA,5551145,173568.2575,346.6140966,332.207847,402.4593697,332.4576112,2.894290308,1.170415243
NLA12_TX-199,1,8300,NA,1261057,12948.86074,240.8221778,238.4876749,209.755438,238.1958815,0.79110927,0.308569597
NLA12_TX-201,1,7265,NA,1518667,12059.05889,197.3404096,211.8459958,203.2343134,212.0834111,0.997823663,0.408434045
NLA12_TX-202,1,8342,NA,4131447,26899.77608,453.5093077,518.9469601,604.440646,537.4462866,0.535324031,0.240274849
NLA12_TX-205,1,7496,NA,3124062,58081.07019,931.5137752,1122.791641,1031.968426,1121.092787,0.194686337,0.072579369
NLA12_TX-218,1,8203,NA,1274574,2588226.975,2815.61117,1110.738763,1202.849518,1139.99154,4.597259095,1.274061384
NLA12_TX-232,1,8646,NA,1009902,4782.355484,197.1137313,143.4929681,147.6240125,143.317567,0.53189859,0.229972663
NLA12_TX-234,1,8810,NA,5530090,324438.2694,421.0837045,980.721593,627.9879498,863.9934549,2.997858595,1.225468154
NLA12_TX-235,1,8665,NA,9534079,39108.12409,514.9481046,146.0904659,139.2080717,146.0846994,1.798161166,0.763401388
NLA12_TX-R02,1,6608,NLA06608-1047,1158647,3461165653,14779.15167,23700.69296,15930.73326,24157.67777,34.64828999,7.5818472
NLA12_TX-R08,1,8532,NA,167300282,3613103.044,1274.737884,1619.339841,2835.289774,1619.4037,3.843143277,1.373694543
NLA12_TX-R09,1,8773,NA,8347909,2349347.558,1503.219629,1188.347343,940.7267609,1188.452361,4.394057327,1.63618464
NLA12_UT-101,1,6216,NLA06608-1753,10816402,11607507.79,730.8467261,908.2911814,1855.597687,905.581397,17.72891039,6.847179021
NLA12_UT-101,2,7153,NLA06608-1753,10816402,11607507.79,730.8467261,908.2911814,1855.597687,905.581397,17.72891039,6.847179021
NLA12_UT-102,1,6527,NLA06608-2463,11965847,61779817.37,3459.178611,2716.277303,3306.66224,2715.778666,19.16424776,4.638225916
NLA12_UT-103,1,6194,NLA06608-0962,664040,4507844.888,874.7021771,929.6726307,1168.002515,928.6597843,19.29338537,6.455956378
NLA12_UT-104,1,6478,NLA06608-1810,10272084,14932609.77,6420.076951,5806.835015,7122.478408,5769.341883,0.963078788,0.37447375
NLA12_UT-105,1,6665,NLA06608-1874,10091588,39924508.93,4560.369222,1727.508833,1498.605246,1725.082829,21.09888425,7.439699698
NLA12_UT-108,1,6227,NLA06608-0425,10804459,1021470.026,1557.095909,1135.170552,1178.534328,1136.081443,1.961021129,0.707803818
NLA12_UT-109,1,6575,NLA06608-2655,10038730,900454.9029,1154.391972,590.5177105,410.3375712,589.9884019,5.774768915,2.080279859
NLA12_UT-110,1,6552,NA,10038628,8838.55683,463.0247346,337.2493877,406.4424218,337.3232136,0.135915408,0.061487582
NLA12_UT-110,2,8446,NA,10038628,8838.55683,463.0247346,337.2493877,406.4424218,337.3232136,0.135915408,0.061487582
NLA12_UT-112,1,6447,NA,10326569,16868.51042,187.0336359,149.9630751,179.7629514,150.7971964,1.51932708,0.644783532
NLA12_UT-118,1,7798,NA,10037184,99508.86359,358.2835974,260.6541454,273.0724425,259.3034271,2.729708833,1.285014751
NLA12_UT-122,1,8329,NA,10037152,252592.2276,390.4164342,517.8537518,426.7924119,517.4185581,4.744184972,2.252466326
NLA12_UT-125,1,6944,NA,4876245,671631.1283,462.8164768,403.0454876,567.8583097,403.1187978,8.572105217,3.564299374
NLA12_UT-126,1,7958,NA,663748,59392.38433,294.5539403,285.7552756,176.2836005,285.7927411,3.261099901,1.32271294
NLA12_UT-128,1,6449,NA,10394659,18225.73921,461.628605,424.5072341,424.0575476,425.0073961,0.114640846,0.050990053
NLA12_UT-137,1,7155,NA,20704361,491088.1697,653.8672427,707.4979865,919.0933265,716.3422234,3.657616925,1.219669863
NLA12_UT-141,1,6869,NA,3505401,160087.3085,1364.407352,592.6086445,807.7467626,592.1831479,0.494013287,0.171814474
NLA12_UT-147,1,7998,NA,10091860,27054.54751,158.8539071,112.3005536,156.6919271,112.5746282,2.483168475,1.121542799
NLA12_UT-148,1,6926,NA,4562958,56812.03148,1227.794359,513.06998,624.5919558,512.9634935,0.32832631,0.1361332
NLA12_UT-159,1,7996,NA,10093686,20949.6776,166.1386207,129.329867,198.6718413,129.71112,1.62506371,0.756003916
NLA12_UT-160,1,6731,NA,1169518,101562.0286,619.6390228,318.5911326,280.5413444,318.2394289,2.133249796,0.981406943
NLA12_UT-165,1,6826,NA,3276897,127227.5748,733.2719632,832.2555843,852.1669524,831.7676296,1.172506486,0.419650108
NLA12_UT-167,1,7593,NA,3909829,25714.70565,295.2538244,247.312437,311.268708,247.7474531,0.767631817,0.384561641
NLA12_UT-169,1,7057,NA,5302093,446564.0778,606.8985756,455.0500259,600.4777074,455.8327798,4.66786683,1.801801819
NLA12_UT-173,1,6825,NA,10022260,3475950.531,1452.374295,882.2139726,826.5957375,881.9646858,8.467678603,3.442745354
NLA12_UT-186,1,6868,NA,1214505,186179.0378,343.0684505,390.069682,354.6227137,390.0538545,4.626624031,1.934470264
NLA12_UT-196,1,7643,NA,3906261,382971.4498,1139.568783,348.6808522,362.5463654,349.9251287,2.622457912,1.217672829
NLA12_UT-203,1,7367,NA,10389216,276005.1392,352.5813092,297.8923067,306.5401187,298.1766481,6.839969511,3.078714455
NLA12_UT-210,1,7097,NA,3505411,55244.83173,220.8450305,322.6710757,463.1746217,325.4844997,1.704595336,0.82004817
NLA12_UT-218,1,7841,NA,10375440,80070576.94,3434.576885,1642.490184,2010.587249,1642.253712,23.71263784,7.821545763
NLA12_UT-222,1,7154,NA,3503819,389846.7535,1219.46871,620.5591198,745.0746305,615.6355898,2.43514336,0.803293446
NLA12_UT-229,1,8395,NA,10038624,317978.1541,325.9590797,350.7091654,1300.494805,350.6306964,2.141511625,0.979692334
NLA12_UT-260,1,6966,NA,4876253,890235.0107,808.9595733,471.6206565,407.6611274,470.9080938,6.923686267,3.195802114
NLA12_UT-264,1,8504,NA,4900347,143391.905,280.4519542,266.1321709,435.4966679,266.4683021,2.948068676,1.277010728
NLA12_UT-290,1,8447,NA,10038630,36983.03908,367.0897301,362.6203948,491.3853246,362.2762001,0.766816285,0.322360195
NLA12_UT-294,1,7225,NA,10389174,720765.7658,499.9205341,501.2644932,554.2249304,501.1196745,4.81129367,2.054985827
NLA12_UT-324,1,8360,NA,10374758,354606.8648,662.5957838,493.4231495,730.2831467,494.3548346,2.141409053,0.899377218
NLA12_UT-325,1,8390,NA,10276260,13300803.53,3878.451089,1577.561226,1442.367698,1578.137429,15.23603436,4.999250697
NLA12_UT-343,1,8508,NA,10037090,3483335.849,847.4025199,869.4132953,1005.35409,869.3383253,12.5129809,5.019627577
NLA12_UT-359,1,8509,NA,11983859,377946.099,601.5496498,1140.356085,866.2355885,1148.893298,2.081512401,0.889479747
NLA12_UT-374,1,8321,NA,4876263,6292339.719,1863.26443,1773.022089,1966.405332,1771.430503,12.72822763,4.157900635
NLA12_UT-392,1,8777,NA,3501837,24394881.24,3848.507473,3638.773609,2674.910409,3626.82455,8.831288225,2.529694637
NLA12_UT-397,1,8765,NA,10807133,1889490.724,1397.073302,372.7872634,397.3435403,375.0327702,5.88081778,2.692273455
NLA12_UT-400,1,8812,NA,11965897,800508.8491,285.6197749,230.7016962,404.1254587,230.1484729,14.12467661,6.981239278
NLA12_UT-409,1,8787,NA,10389176,22019.4899,288.7423789,335.7535663,555.5257457,334.9935024,0.395843849,0.186310993
NLA12_UT-412,1,8766,NA,10038640,424836.0594,560.2596959,830.6190963,387.9560024,830.121248,4.777076555,2.347189842
NLA12_UT-424,1,8776,NA,11977341,2022448.345,1200.874888,854.3964624,611.2652165,853.2630114,7.471953105,3.332685964
NLA12_VA-101,1,7054,NLA06608-0045,8606221,458729.0757,538.4305893,398.5380491,487.967415,399.4470878,4.191167956,1.590704171
NLA12_VA-101,2,7635,NLA06608-0045,8606221,458729.0757,538.4305893,398.5380491,487.967415,399.4470878,4.191167956,1.590704171
NLA12_VA-102,1,7537,NLA06608-0989,8718197,373068.6453,474.5749758,640.9348366,616.658384,646.8982631,2.833637119,1.087949136
NLA12_VA-103,1,7260,NLA06608-0541,4507892,177592.2483,185.1922481,334.4527677,610.809541,308.3440492,3.469332704,1.756310065
NLA12_VA-104,1,7410,NLA06608-0324,14638645,917693.6612,404.2382026,716.8531276,709.5966736,718.4119907,5.361147473,2.629530767
NLA12_VA-105,1,7095,NLA06608-0749,8488912,92606.11337,223.6205411,412.4841256,533.3458175,412.9828217,1.115946859,0.599439734
NLA12_VA-106,1,7586,NLA06608-0221,10062717,325741.7443,534.1499995,340.3788429,250.920935,363.9929945,3.663358799,1.767178067
NLA12_VA-108,1,6553,NLA06608-0153,8609463,1046244.025,529.724373,526.8950846,1056.904404,515.2153577,7.351566768,3.052220553
NLA12_VA-109,1,6424,NA,8622939,15344.45809,134.3428506,115.3863332,184.2792759,115.2332948,1.365799403,0.610910609
NLA12_VA-109,2,7196,NA,8622939,15344.45809,134.3428506,115.3863332,184.2792759,115.2332948,1.365799403,0.610910609
NLA12_VA-110,1,7259,NA,4528811,863886.6493,484.5734993,736.5362728,706.0353643,736.5240229,5.549855114,2.176619419
NLA12_VA-111,1,7053,NA,11582690,13391.54909,166.8724756,209.5925262,408.8181697,206.9659927,0.468621872,0.202446632
NLA12_VA-112,1,7777,NA,10053026,3319.285352,116.4228312,130.6982144,149.609193,130.8301111,0.564798186,0.24000036
NLA12_VA-114,1,6587,NA,8567391,8183.631997,161.293481,106.8582458,82.71619873,106.8094602,1.471582707,0.740983042
NLA12_VA-116,1,6438,NA,8629535,22885.07885,127.075853,254.30771,115.4270289,254.3803897,2.417317518,1.165926199
NLA12_VA-118,1,7237,NA,22338369,14363.77282,202.1282313,187.3476777,131.1651454,186.5214022,1.632185858,0.703715851
NLA12_VA-119,1,7564,NA,9895504,317912.1033,1155.690078,642.0320579,482.0363248,641.8244275,1.92812968,0.727283073
NLA12_VA-121,1,7094,NA,8490688,273537.2581,482.7970255,298.3458012,216.6497937,313.448334,3.267843905,1.853223436
NLA12_VA-123,1,7778,NA,11583620,2955.150373,229.6701401,294.8189004,224.0537654,294.9046859,0.134464464,0.071123745
NLA12_VA-125,1,6568,NA,8674029,3148814.334,417.8723604,837.0963686,619.7841864,836.7006105,18.31687853,6.237040003
NLA12_VA-126,1,7455,NA,8440741,70440.85584,345.3847635,139.3798137,133.1019972,138.2145591,4.384641142,1.877882477
NLA12_VA-127,1,7963,NA,8718163,501006.6051,647.5912557,717.0176929,778.8792756,718.2462122,3.907167597,1.420621025
NLA12_VA-130,1,7964,NA,8508230,203207.7947,617.0760581,269.257326,277.628562,272.730272,3.233016398,1.598580286
NLA12_VA-R01,1,6792,NLA06608-R328,6883552,3566687.933,701.8149125,688.5615302,858.3101133,688.2275816,13.83496325,4.839247562
