"","SITE_ID","VISIT_NO","XL_VertDD_use","XL_HorizDD_use","SDL_VertDD_use","SDL_HorizDD_use","XL_DDVrtDix_sc","SDL_DDVrtDix_sc","XL_DDHzSqrtA_sc","SDL_DDHzSqrtA_sc","LOE_VertDD_use","LOE_HorizDD_use","LOE_DDVrtDix_sc","LOE_DDHzSqrtA_sc","ZLOE_VertDD_use","ZLOE_HorizDD_use","ZLOE_DDVrtDix_sc","ZLOE_DDHzSqrtA_sc"
"1698","NLA12_MI-136",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1699","NLA12_MI-137",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1700","NLA12_MI-138",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1701","NLA12_MI-139",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1702","NLA12_MI-139",2,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1703","NLA12_MI-141",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1704","NLA12_MI-142",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1705","NLA12_MI-144",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1706","NLA12_MI-145",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1707","NLA12_MI-148",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1708","NLA12_MI-150",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1709","NLA12_MI-151",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1710","NLA12_MI-152",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,0.500436404,0.740489947,0.558253718,-0.208221784,1.830422467,3.505946683,1.432915533,-0.210038215
"1711","NLA12_MI-155",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1712","NLA12_MI-161",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1713","NLA12_MI-162",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,0.102496396,0.193572961,-0.104146572,-0.629951684,0.374896198,0.916496549,-0.267321534,-0.635447094
"1714","NLA12_MI-164",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,0.842859085,1.318511698,1.780902557,0.244459966,3.082885643,6.242666401,4.57118843,0.246592523
"1715","NLA12_MI-165",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1716","NLA12_MI-167",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1717","NLA12_MI-168",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1718","NLA12_MI-169",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1719","NLA12_MI-172",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1720","NLA12_MI-177",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1721","NLA12_MI-178",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1722","NLA12_MI-R08",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1723","NLA12_MI-R09",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1724","NLA12_MN-101",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1725","NLA12_MN-101",2,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1726","NLA12_MN-102",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1727","NLA12_MN-103",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1728","NLA12_MN-104",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1729","NLA12_MN-105",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1730","NLA12_MN-106",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1731","NLA12_MN-107",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1732","NLA12_MN-108",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1733","NLA12_MN-109",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1734","NLA12_MN-110",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1735","NLA12_MN-111",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1736","NLA12_MN-112",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1737","NLA12_MN-113",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,-0.1114102,-0.0835151,-0.2490968,-0.3510778,-0.544578252,-0.41705689,-0.532072804,-0.534664307
"1738","NLA12_MN-114",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1739","NLA12_MN-115",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1740","NLA12_MN-116",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1741","NLA12_MN-118",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1742","NLA12_MN-119",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.3993672,-0.2716127,-0.4745037,-0.547878,-0.977154866,-0.710828532,-0.984409523,-0.642825212
"1743","NLA12_MN-120",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1744","NLA12_MN-121",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1745","NLA12_MN-122",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1746","NLA12_MN-123",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.3993672,-0.2716127,-0.4745037,-0.547878,-0.977154866,-0.710828532,-0.984409523,-0.642825212
"1747","NLA12_MN-123",2,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.3993672,-0.2716127,-0.4745037,-0.547878,-0.977154866,-0.710828532,-0.984409523,-0.642825212
"1748","NLA12_MN-126",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1749","NLA12_MN-127",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,-0.1114102,-0.0835151,-0.2490968,-0.3510778,-0.544578252,-0.41705689,-0.532072804,-0.534664307
"1750","NLA12_MN-130",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1751","NLA12_MN-131",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,-0.1114102,-0.0835151,-0.2490968,-0.3510778,-0.544578252,-0.41705689,-0.532072804,-0.534664307
"1752","NLA12_MN-132",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1753","NLA12_MN-135",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,-0.1114102,-0.0835151,-0.2490968,-0.3510778,-0.544578252,-0.41705689,-0.532072804,-0.534664307
"1754","NLA12_MN-136",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1755","NLA12_MN-137",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,-0.1114102,-0.0835151,-0.2490968,-0.3510778,-0.544578252,-0.41705689,-0.532072804,-0.534664307
"1756","NLA12_MN-138",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1757","NLA12_MN-141",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1758","NLA12_MN-143",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1759","NLA12_MN-144",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1760","NLA12_MN-145",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1761","NLA12_MN-147",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1762","NLA12_MN-150",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1763","NLA12_MN-152",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1764","NLA12_MN-153",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1765","NLA12_MN-157",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1766","NLA12_MN-158",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,0.319953564,0.274419747,0.769788544,-0.229300346,1.563947939,1.370394649,1.644274631,-0.349206674
"1767","NLA12_MN-160",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1768","NLA12_MN-162",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1769","NLA12_MN-163",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1770","NLA12_MN-167",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,-0.1114102,-0.0835151,-0.2490968,-0.3510778,-0.544578252,-0.41705689,-0.532072804,-0.534664307
"1771","NLA12_MN-170",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1772","NLA12_MN-171",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,0.551347632,0.232455246,1.20866868,-0.047801668,2.69501293,1.160832732,2.581726193,-0.072798239
"1773","NLA12_MN-177",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,0.102496396,0.243546936,0.615860481,-0.552976367,0.374896198,1.153104881,1.58077953,-0.55780028
"1774","NLA12_MN-178",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,NA,NA,NA,NA,NA,NA,NA,NA
"1775","NLA12_MN-180",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1776","NLA12_MN-181",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1777","NLA12_MN-R01",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1778","NLA12_MN-R12",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1779","NLA12_MN-R13",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1780","NLA12_MN-R14",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"1781","NLA12_MO-101",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.37878405,0.507261772,0.815943151,-0.15671957,0.926792881,1.327537853,1.692762792,-0.183879058
"1782","NLA12_MO-101",2,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.37878405,0.050606595,0.698358589,-0.427028874,0.926792881,0.13244083,1.448820832,-0.501032943
"1783","NLA12_MO-102",1,-0.7655548,0.0726815,0.3469025,0.1505776,-1.7320419,0.3658673,-1.4418662,0.8609612,-0.2344452,-0.0726815,-0.2679581,-0.5581338,-0.675824475,-0.482684676,-0.732391498,-0.648268238
"1784","NLA12_MO-103",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.657537651,0.101299303,0.642536239,-0.537240255,1.608835466,0.265107025,1.333011297,-0.630343947
"1785","NLA12_MO-104",1,-0.7655548,0.0726815,0.3469025,0.1505776,-1.7320419,0.3658673,-1.4418662,0.8609612,-0.2344452,-0.0726815,-0.2679581,-0.5581338,-0.675824475,-0.482684676,-0.732391498,-0.648268238
"1786","NLA12_MO-105",1,-0.7655548,0.0726815,0.3469025,0.1505776,-1.7320419,0.3658673,-1.4418662,0.8609612,-0.2344452,-0.0726815,-0.2679581,-0.5581338,-0.675824475,-0.482684676,-0.732391498,-0.648268238
"1787","NLA12_MO-106",1,-0.7655548,0.0726815,0.3469025,0.1505776,-1.7320419,0.3658673,-1.4418662,0.8609612,-0.2344452,-0.0726815,-0.2679581,-0.5581338,-0.675824475,-0.482684676,-0.732391498,-0.648268238
"1788","NLA12_MO-107",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,-0.1490661,-0.0986139,-0.2223518,-0.2012,-0.450025676,-0.416446297,-0.468238681,-0.331700604
"1789","NLA12_MO-108",1,-0.7655548,0.0726815,0.3469025,0.1505776,-1.7320419,0.3658673,-1.4418662,0.8609612,-0.2344452,-0.0726815,-0.2679581,-0.5581338,-0.675824475,-0.482684676,-0.732391498,-0.648268238
"1790","NLA12_MO-108",2,-0.7655548,0.0726815,0.3469025,0.1505776,-1.7320419,0.3658673,-1.4418662,0.8609612,-0.2344452,-0.0726815,-0.2679581,-0.5581338,-0.675824475,-0.482684676,-0.732391498,-0.648268238
"1791","NLA12_MO-109",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.3993672,-0.2716127,-0.4745037,-0.547878,-0.977154866,-0.710828532,-0.984409523,-0.642825212
"1792","NLA12_MO-110",1,-0.7655548,0.0726815,0.3469025,0.1505776,-1.7320419,0.3658673,-1.4418662,0.8609612,0.550884635,0.309335543,0.590549754,-0.461385035,1.588009988,2.054326424,1.614109144,-0.535895271
"1793","NLA12_MO-115",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.3993672,-0.2716127,-0.4745037,-0.547878,-0.977154866,-0.710828532,-0.984409523,-0.642825212
"1794","NLA12_MO-117",1,-0.7655548,0.0726815,0.3469025,0.1505776,-1.7320419,0.3658673,-1.4418662,0.8609612,-0.2344452,-0.0726815,-0.2679581,-0.5581338,-0.675824475,-0.482684676,-0.732391498,-0.648268238
"1795","NLA12_MO-119",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.3993672,-0.2716127,-0.4745037,-0.547878,-0.977154866,-0.710828532,-0.984409523,-0.642825212
"1796","NLA12_MO-120",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,1.091994494,0.673855885,1.451495567,0.129629301,2.671846194,1.763525747,3.011285387,0.152094048
"1797","NLA12_MO-122",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.29082888,0.050606595,0.598603398,-0.378032306,0.71158787,0.13244083,1.241867842,-0.443545273
"1798","NLA12_MO-123",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.3993672,-0.2716127,-0.4745037,-0.547878,-0.977154866,-0.710828532,-0.984409523,-0.642825212
"1799","NLA12_MO-126",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,0.66674105,0.299701652,1.145521629,-0.154043458,3.259061341,1.496647179,2.446843575,-0.23459626
"1800","NLA12_MO-R01",1,-0.7655548,0.0726815,0.3469025,0.1505776,-1.7320419,0.3658673,-1.4418662,0.8609612,-0.2344452,-0.0726815,-0.2679581,-0.5581338,-0.675824475,-0.482684676,-0.732391498,-0.648268238
"1801","NLA12_MO-R02",1,-0.7655548,0.0726815,0.3469025,0.1505776,-1.7320419,0.3658673,-1.4418662,0.8609612,-0.2344452,-0.0726815,-0.2679581,-0.5581338,-0.675824475,-0.482684676,-0.732391498,-0.648268238
"1802","NLA12_MS-101",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,-0.1490661,-0.0986139,-0.2223518,-0.2012,-0.450025676,-0.416446297,-0.468238681,-0.331700604
"1803","NLA12_MS-101",2,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,-0.1490661,-0.0986139,-0.2223518,-0.2012,-0.450025676,-0.416446297,-0.468238681,-0.331700604
"1804","NLA12_MS-102",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,-0.1490661,-0.0986139,-0.2223518,-0.2012,-0.450025676,-0.416446297,-0.468238681,-0.331700604
"1805","NLA12_MS-103",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,-0.1490661,-0.0986139,-0.2223518,-0.2012,-0.450025676,-0.416446297,-0.468238681,-0.331700604
"1806","NLA12_MS-104",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,-0.1490661,-0.0986139,-0.2223518,-0.2012,-0.450025676,-0.416446297,-0.468238681,-0.331700604
"1807","NLA12_MS-105",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,-0.1490661,-0.0986139,-0.2223518,-0.2012,-0.450025676,-0.416446297,-0.468238681,-0.331700604
"1808","NLA12_MS-106",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,NA,NA,NA,NA,NA,NA,NA,NA
"1809","NLA12_MS-107",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,1.533304643,2.719611994,1.739662188,0.85987004,4.628996524,11.48491585,3.663460911,1.417591507
"1810","NLA12_MS-112",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,-0.1490661,-0.0986139,-0.2223518,-0.2012,-0.450025676,-0.416446297,-0.468238681,-0.331700604
