"","SITE_ID","VISIT_NO","XL_VertDD_use","XL_HorizDD_use","SDL_VertDD_use","SDL_HorizDD_use","XL_DDVrtDix_sc","SDL_DDVrtDix_sc","XL_DDHzSqrtA_sc","SDL_DDHzSqrtA_sc","LOE_VertDD_use","LOE_HorizDD_use","LOE_DDVrtDix_sc","LOE_DDHzSqrtA_sc","ZLOE_VertDD_use","ZLOE_HorizDD_use","ZLOE_DDVrtDix_sc","ZLOE_DDHzSqrtA_sc"
"120","NLA06608-0104",2,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.144094695,-0.2716127,0.261449871,-0.547878,-0.352564838,-0.710828532,0.542406186,-0.642825212
"121","NLA06608-0105",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,1.043468757,1.331357659,1.324073883,2.748283844,1.944296532,3.096702001,2.419108508,3.414047733
"122","NLA06608-0105",2,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,1.733880957,1.80203685,2.452783876,3.224739462,3.230742377,4.191489103,4.481283423,4.00592336
"123","NLA06608-0107",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,0.102496396,-0.038999654,0.275321944,1.075971354,0.374896198,-0.184648972,0.706691381,1.085357635
"124","NLA06608-0110",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,0.444919077,-0.1181809,0.304350195,-0.6855702,1.627359374,-0.559542957,0.78120057,-0.6915508
"125","NLA06608-0111",1,-0.8148954,0.0737284,0.3040513,0.1436183,-1.8115414,0.3399303,-1.3779563,0.9483471,0.856288085,0.845349692,0.75664053,1.729613251,2.816261878,5.886086191,2.225869627,1.82381878
"126","NLA06608-0112",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.037639364,-0.214707849,-0.086323529,0.426229298,-0.092094413,-0.561904745,-0.179087547,0.5000948
"127","NLA06608-0113",1,-0.8148954,0.0737284,0.3040513,0.1436183,-1.8115414,0.3399303,-1.3779563,0.9483471,0.320045378,0.023181613,0.239577221,0.831014911,1.052603223,0.161411276,0.704783365,0.876277168
"128","NLA06608-0115",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"129","NLA06608-0116",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,0.72735009,0.249503823,0.412087095,1.729149744,1.355272258,0.580339162,0.752891066,2.148031317
"130","NLA06608-0120",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,NA,NA,NA,NA,NA,NA,NA,NA
"131","NLA06608-0120",2,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,NA,NA,NA,NA,NA,NA,NA,NA
"132","NLA06608-0124",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,0.68793035,0.632488244,1.44270778,2.530360922,3.362635622,3.158513607,3.081635627,3.853543768
"133","NLA06608-0126",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,0.303563148,-0.004333854,0.62013492,1.426256054,1.483830821,-0.021642357,1.324613265,2.172077541
"134","NLA06608-0126",2,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,0.514130887,0.179726335,0.927274108,2.040498116,2.513095747,0.897515613,1.980665084,3.107520642
"135","NLA06608-0127",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,-0.064165122,-0.190633865,0.21226466,1.446653442,-0.119558945,-0.443409228,0.387811626,1.797101095
"136","NLA06608-0128",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.3993672,-0.2716127,-0.4745037,-0.547878,-0.977154866,-0.710828532,-0.984409523,-0.642825212
"137","NLA06608-0128",2,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.37878405,-0.125484664,0.984553555,1.511663292,0.926792881,-0.328401727,2.042563409,1.773634416
"138","NLA06608-0129",1,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,0.46699195,-0.002400765,-0.0529602,0.573483083,1.214812304,-0.008016649,-0.124205047,0.617496438
"139","NLA06608-0129",2,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,0.892960683,0.192009736,0.485440191,0.996343158,2.322908614,0.64116004,1.138479876,1.072809939
"140","NLA06608-0130",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,-0.5693151,-0.3579512,-0.5063009,-0.453638,-1.060805479,-0.832584835,-0.925021504,-0.563530506
"141","NLA06608-0132",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,0.15496077,0.09689366,0.40574393,1.842556609,0.28873858,0.225372039,0.741301981,2.288910669
"142","NLA06608-0134",1,-0.8148954,0.0737284,0.3040513,0.1436183,-1.8115414,0.3399303,-1.3779563,0.9483471,0.115925396,-0.036301902,-0.010907526,0.377986547,0.381269199,-0.252766549,-0.032087537,0.398574053
"143","NLA06608-0137",1,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,0.768021946,0.813908187,0.309720754,2.303780346,1.997898484,2.717807007,0.726373408,2.480589577
"144","NLA06608-0139",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,0.102496396,-0.05748306,0.08647984,0.529671175,0.374896198,-0.272161078,0.221974886,0.534291784
"145","NLA06608-0140",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.308202976,-0.004440972,0.925475254,1.669592646,0.754098078,-0.011622319,1.919999049,1.958932914
"146","NLA06608-0141",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,0.212661736,-0.094292526,0.737881073,0.148241046,0.64201882,-0.398197144,1.553864013,0.244391871
"147","NLA06608-0142",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.022442341,-0.038999654,-0.155598888,0.58126947,-0.082086285,-0.184648972,-0.399388408,0.586340199
"148","NLA06608-0144",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.3993672,-0.2716127,-0.4745037,-0.547878,-0.977154866,-0.710828532,-0.984409523,-0.642825212
"149","NLA06608-0144",2,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.3993672,-0.2716127,-0.4745037,-0.547878,-0.977154866,-0.710828532,-0.984409523,-0.642825212
"150","NLA06608-0148",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.098337204,-0.254579361,-0.099780457,0.378057014,-0.240607335,-0.666251148,-0.207005408,0.443574263
"151","NLA06608-0149",1,-0.8148954,0.0737284,0.3040513,0.1436183,-1.8115414,0.3399303,-1.3779563,0.9483471,0.292016655,0.146379688,0.277381644,1.627751094,0.96041903,1.019227272,0.815995645,1.716408574
"152","NLA06608-0150",1,-0.8148954,0.0737284,0.3040513,0.1436183,-1.8115414,0.3399303,-1.3779563,0.9483471,0.477653232,0.179124631,0.288662655,0.660844018,1.570962636,1.247227066,0.84918189,0.696837706
"153","NLA06608-0152",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.001427191,0.106785201,-0.039274607,1.300547499,-0.003491992,0.279463985,-0.081479442,1.525932273
"154","NLA06608-0153",1,-0.7655548,0.0726815,0.3469025,0.1505776,-1.7320419,0.3658673,-1.4418662,0.8609612,0.242676055,-0.004495638,0.52883526,0.919510854,0.699551184,-0.029855956,1.44542915,1.068004986
"155","NLA06608-0155",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,0.303563148,-0.02281726,0.224435224,0.764731563,1.483830821,-0.113944608,0.479395475,1.16462696
"156","NLA06608-0158",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,0.403526391,0.226211374,0.387295704,1.359345916,1.475959316,1.07102739,0.994103598,1.371204227
"157","NLA06608-0161",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,0.452993891,0.01197581,0.726781304,0.803590142,1.36757373,0.050573822,1.530489606,1.324807829
"158","NLA06608-0162",1,-0.8148954,0.0737284,0.3040513,0.1436183,-1.8115414,0.3399303,-1.3779563,0.9483471,0.115925396,0.019693285,0.58969265,0.907544746,0.381269199,0.137122394,1.734745771,0.956975295
"159","NLA06608-0167",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"160","NLA06608-0167",2,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"161","NLA06608-0168",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.077147905,-0.222394677,0.091689391,0.858240863,-0.188762249,-0.582021687,0.190219611,1.006973934
"162","NLA06608-0169",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,0.032744891,-0.112438532,0.065090272,1.509920834,0.061013594,-0.261528993,0.118921181,1.875694831
"163","NLA06608-0169",2,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,1.311498492,1.303672209,1.623803022,3.27649199,2.443716645,3.032306391,2.966719423,4.07021279
"164","NLA06608-0170",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,0.434934856,0.122368348,0.760876367,1.334373454,1.590840564,0.579368979,1.953003678,1.346013917
"165","NLA06608-0173",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,-0.092193845,-0.278769954,0.404475916,1.19566988,-0.171784898,-0.648411393,0.738985295,1.485317483
"166","NLA06608-0174",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,0.760507792,0.031038213,0.570883312,1.017852691,2.781673231,0.146954485,1.465332946,1.026731972
"167","NLA06608-0174",2,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,0.704556387,-0.038999654,0.522606607,0.715033443,2.577022433,-0.184648972,1.341417174,0.721271067
"168","NLA06608-0175",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.098337204,-0.254579361,-0.073939548,0.184863135,-0.240607335,-0.666251148,-0.153395631,0.216899901
"169","NLA06608-0176",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,0.106206405,-0.073308035,0.443825691,0.796887,0.32063366,-0.30957968,0.93462862,1.313756953
"170","NLA06608-0177",1,-0.8148954,0.0737284,0.3040513,0.1436183,-1.8115414,0.3399303,-1.3779563,0.9483471,0.43814469,0.156720521,0.240357975,1.419955041,1.441022256,1.09122947,0.707080173,1.497294652
"171","NLA06608-0179",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.491488331,0.846026798,1.068183439,3.023339451,1.202552973,2.214108496,2.216062697,3.547283929
"172","NLA06608-0179",2,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.523617616,0.925667858,1.172706623,3.108926628,1.281165557,2.422534457,2.432907408,3.647703357
"173","NLA06608-0180",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.077754055,-0.101350985,0.277634118,0.841653238,0.19024535,-0.265242279,0.575982168,0.987511675
"174","NLA06608-0181",1,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,0.332293377,0.45353119,-0.048046672,1.868714049,0.864413363,1.514434019,-0.112681582,2.012133058
"175","NLA06608-0183",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.022442341,-0.109580728,-0.076860574,-0.422596333,-0.082086285,-0.518824316,-0.197284329,-0.426282869
"176","NLA06608-0184",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.098337204,-0.230220015,0.30364755,0.881242152,-0.240607335,-0.602501117,0.629949862,1.033961344
"177","NLA06608-0185",1,-0.8148954,0.0737284,0.3040513,0.1436183,-1.8115414,0.3399303,-1.3779563,0.9483471,0.115925396,-0.036301902,0.510511404,0.382764632,0.381269199,-0.252766549,1.501812002,0.403612382
"178","NLA06608-0189",1,-0.7655548,0.0726815,0.3469025,0.1505776,-1.7320419,0.3658673,-1.4418662,0.8609612,0.754559416,0.314263124,1.042617214,2.021482035,2.175133981,2.087050958,2.849714127,2.347936277
"179","NLA06608-0189",2,-0.7655548,0.0726815,0.3469025,0.1505776,-1.7320419,0.3658673,-1.4418662,0.8609612,0.586740683,0.553145213,0.941629363,2.371769736,1.69137058,3.673489372,2.573690962,2.754792824
"180","NLA06608-0190",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,1.242375482,0.555761099,1.373750331,2.47586678,4.544177793,2.631323744,3.526117471,2.497465108
"181","NLA06608-0191",1,-0.7655548,0.0726815,0.3469025,0.1505776,-1.7320419,0.3658673,-1.4418662,0.8609612,0.82625264,0.309335543,0.261775492,1.195707997,2.381800766,2.054326424,0.715493,1.388805903
"182","NLA06608-0193",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,0.472077585,-0.079197599,1.201269276,1.54953546,0.879622706,-0.184211479,2.194742124,1.924905987
"183","NLA06608-0195",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,0.189619796,0.370482356,0.54769656,2.515502844,0.926870402,1.850111166,1.169884336,3.830916065
"184","NLA06608-0196",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.031390415,-0.150308248,0.001174715,1.110819768,-0.076804746,-0.393366699,0.002437073,1.303324743
"185","NLA06608-0198",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,0.452993891,-0.026731893,0.490858644,1.166414289,1.36757373,-0.112888728,1.033672782,1.922963836
"186","NLA06608-0201",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,1.840618023,1.386341783,1.649709508,2.903219285,3.429625675,3.22459359,3.014051072,3.606515841
"187","NLA06608-0203",1,-0.7655548,0.0726815,0.3469025,0.1505776,-1.7320419,0.3658673,-1.4418662,0.8609612,NA,NA,NA,NA,NA,NA,NA,NA
"188","NLA06608-0204",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.11914674,-0.234186202,0.518762917,0.657544304,0.291523231,-0.612880893,1.076230082,0.771496678
"189","NLA06608-0207",1,-0.7655548,0.0726815,0.3469025,0.1505776,-1.7320419,0.3658673,-1.4418662,0.8609612,0.668644787,0.221784726,1.020314665,1.995440876,1.927471803,1.47289322,2.788756102,2.317689666
"190","NLA06608-0207",2,-0.7655548,0.0726815,0.3469025,0.1505776,-1.7320419,0.3658673,-1.4418662,0.8609612,0.668644787,0.249537795,1.042617214,2.049918334,1.927471803,1.657203958,2.849714127,2.380964826
"191","NLA06608-0208",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,0.395001944,-0.012254069,0.647481436,1.169242923,1.19249794,-0.05174891,1.363496285,1.927627154
"192","NLA06608-0209",1,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,NA,NA,NA,NA,NA,NA,NA,NA
"193","NLA06608-0209",2,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,NA,NA,NA,NA,NA,NA,NA,NA
"194","NLA06608-0211",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"195","NLA06608-0212",1,-0.7655548,0.0726815,0.3469025,0.1505776,-1.7320419,0.3658673,-1.4418662,0.8609612,0.087774095,0.060857408,-0.004716665,0.336750014,0.253022376,0.404159771,-0.012891738,0.391132625
"196","NLA06608-0215",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,0.915409752,0.580789104,0.853302517,1.62567859,3.348250773,2.749822117,2.190241446,1.639860266
"197","NLA06608-0216",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.001427191,-0.230220015,0.690929491,0.722905649,-0.003491992,-0.602501117,1.43340836,0.848185138
"198","NLA06608-0217",1,-0.7655548,0.0726815,0.3469025,0.1505776,-1.7320419,0.3658673,-1.4418662,0.8609612,0.309622844,0.064039067,0.51019315,1.147750229,0.892535639,0.425289466,1.394475949,1.333103314
"199","NLA06608-0219",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,0.189619796,-0.030436657,0.056342315,0.949103056,0.926870402,-0.151994278,0.120347645,1.445410469
"200","NLA06608-0220",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,-0.1114102,0.507549507,-0.2490968,2.459517185,-0.544578252,2.534595765,-0.532072804,3.745654242
"201","NLA06608-0221",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,0.151963896,-0.034155911,0.538214276,1.381624852,0.458774027,-0.144240341,1.133396457,2.277762412
"202","NLA06608-0222",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.937092534,0.956274005,1.304680356,2.999824989,2.292838594,2.502632781,2.706701268,3.519694413
"203","NLA06608-0223",1,-0.7655548,0.0726815,0.3469025,0.1505776,-1.7320419,0.3658673,-1.4418662,0.8609612,0.066584796,-0.031288815,0.309278308,0.74381884,0.191940951,-0.207791961,0.845329188,0.863940025
"204","NLA06608-0223",2,-0.7655548,0.0726815,0.3469025,0.1505776,-1.7320419,0.3658673,-1.4418662,0.8609612,0.066584796,-0.035255002,0.327667781,0.700462328,0.191940951,-0.234131784,0.895591875,0.813581759
"205","NLA06608-0224",1,-0.7655548,0.0726815,0.3469025,0.1505776,-1.7320419,0.3658673,-1.4418662,0.8609612,0.367614791,0.097580215,0.384130753,1.206098802,1.059706377,0.648039386,1.049918245,1.400874745
"206","NLA06608-0224",2,-0.7655548,0.0726815,0.3469025,0.1505776,-1.7320419,0.3658673,-1.4418662,0.8609612,0.50591749,0.401534764,0.526708238,1.815823418,1.458385251,2.666630123,1.439615507,2.109065331
"207","NLA06608-0225",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,1.091994494,1.104050914,0.788920269,2.652860593,2.671846194,2.889374798,1.636700885,3.112601116
"208","NLA06608-0225",2,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,1.047790831,1.681663637,0.790770714,3.244088638,2.563690532,4.401025777,1.640539835,3.806288932
"209","NLA06608-0226",1,-0.8148954,0.0737284,0.3040513,0.1436183,-1.8115414,0.3399303,-1.3779563,0.9483471,0.307810922,0.047576052,0.72955566,1.537262606,1.012365091,0.331267338,2.146191909,1.620991519
"210","NLA06608-0228",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.61885762,-0.2716127,0.791735465,-0.547878,1.514194793,-0.710828532,1.642541315,-0.642825212
"211","NLA06608-0228",2,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.795609403,-0.2716127,1.134446148,-0.547878,1.946663621,-0.710828532,2.353531893,-0.642825212
"212","NLA06608-0229",1,-0.8148954,0.0737284,0.3040513,0.1436183,-1.8115414,0.3399303,-1.3779563,0.9483471,1.104930011,0.306482842,1.08543262,1.295947998,3.634024954,2.134009675,3.193103469,1.366533411
"213","NLA06608-0234",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.157140915,-0.101147561,-0.20916041,0.306326064,-0.574766861,-0.47889638,-0.536869152,0.308998312
"214","NLA06608-0235",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,0.31998034,-0.053722911,-0.039072013,0.253201617,1.170376891,-0.254358161,-0.100289335,0.255410432
"215","NLA06608-0237",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,-0.490133854,-0.349351028,-0.22547429,0.071716177,-0.913266972,-0.812581068,-0.411945875,0.089089215
"216","NLA06608-0237",2,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,0.05393419,-0.349351028,0.650046301,0.071716177,0.100495639,-0.812581068,1.187647122,0.089089215
"217","NLA06608-0238",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,0.49166248,0.373180794,0.110170671,0.884308872,1.798330501,1.766873367,0.282784084,0.892023178
"218","NLA06608-0239",1,-0.7655548,0.0726815,0.3469025,0.1505776,-1.7320419,0.3658673,-1.4418662,0.8609612,0.45575088,-0.004495638,0.258850939,0.045666284,1.313772256,-0.029855956,0.707499519,0.053041047
"219","NLA06608-0240",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.642025485,0.371839977,0.559077723,1.377947453,1.570880951,0.973129992,1.15986753,1.616745634
"220","NLA06608-0241",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,0.435006274,0.120615296,0.869362714,1.736859679,0.810547689,0.280547924,1.588342437,2.157608961
"221","NLA06608-0242",1,-0.8148954,0.0737284,0.3040513,0.1436183,-1.8115414,0.3399303,-1.3779563,0.9483471,0.229868748,-0.009270411,0.613173746,0.375445491,0.756019619,-0.064548952,1.803821978,0.395894595
"222","NLA06608-0243",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,NA,NA,NA,NA,NA,NA,NA,NA
"223","NLA06608-0244",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,NA,NA,NA,NA,NA,NA,NA,NA
"224","NLA06608-0245",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,0.752904195,0.164927545,0.837159522,1.824662389,1.40288725,0.383617021,1.529506584,2.266681626
"225","NLA06608-0247",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,0.167343401,-0.046088602,0.228024455,0.674226599,0.817982346,-0.23015681,0.487062102,1.026794908
"226","NLA06608-0253",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,0.129687501,0.345430896,0.55579945,2.607778158,0.39152232,1.458753962,1.17042813,4.29921267
"227","NLA06608-0254",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,-0.032228954,-0.030436657,-0.073005541,0.802297601,-0.15753663,-0.151994278,-0.155940433,1.221837127
