Type,Subpopulation,Indicator,Statistic,NResp,Estimate,StdError,LCB95Pct,UCB95Pct,Lake_origin,ECO
conn_ECO_LO,Drainage-Lake_UMW_MAN_MADE,L_RT,50Pct,1,-0.533207726,,-2,-0.201612273,,
conn_ECO_LO,Drainage-Lake_UMW_MAN_MADE,L_RT,75Pct,1,-0.53307134,,-2,-0.201612273,,
conn_ECO_LO,Drainage-Lake_UMW_MAN_MADE,L_RT,90Pct,4,-0.282164586,,-0.533094864,-0.201612273,,
conn_ECO_LO,Drainage-Lake_UMW_MAN_MADE,L_RT,95Pct,4,-0.280936551,,-0.290569221,-0.201612273,,
conn_ECO_LO,Drainage-Lake_UMW_MAN_MADE,L_RT,Mean,6,-0.478631163,0.046480993,-0.569732236,-0.38753009,,
conn_ECO_LO,Drainage-Lake_UMW_MAN_MADE,L_RT,Variance,6,0.011539792,0.006880136,0,0.025024611,,
conn_ECO_LO,Drainage-Lake_UMW_MAN_MADE,L_RT,Std. Deviation,6,0.107423425,0.032023445,0.044658627,0.170188223,,
conn_ECO_LO,Drainage_WMT_MAN_MADE,L_RT,5Pct,2,-0.717111283,,-2,-0.537581775,,
conn_ECO_LO,Drainage_WMT_MAN_MADE,L_RT,10Pct,5,-0.539273392,,-0.894912311,-0.525189154,,
conn_ECO_LO,Drainage_WMT_MAN_MADE,L_RT,25Pct,6,-0.524840298,,-0.540741432,-0.419115341,,
conn_ECO_LO,Drainage_WMT_MAN_MADE,L_RT,50Pct,12,-0.39572087,,-0.524991974,-0.200364592,,
conn_ECO_LO,Drainage_WMT_MAN_MADE,L_RT,75Pct,20,-0.266493829,,-0.395174092,0.349297226,,
conn_ECO_LO,Drainage_WMT_MAN_MADE,L_RT,90Pct,33,0.140383959,,-0.196746123,1.069431746,,
conn_ECO_LO,Drainage_WMT_MAN_MADE,L_RT,95Pct,37,0.395873933,,0.138344094,1.069431746,,
conn_ECO_LO,Drainage_WMT_MAN_MADE,L_RT,Mean,41,-0.319888184,0.060643105,-0.438746486,-0.201029882,,
conn_ECO_LO,Drainage_WMT_MAN_MADE,L_RT,Variance,41,0.122834704,0.039390939,0.045629883,0.200039525,,
conn_ECO_LO,Drainage_WMT_MAN_MADE,L_RT,Std. Deviation,41,0.350477823,0.05619605,0.240335588,0.460620057,,
