Type,Subpopulation,Indicator,Statistic,NResp,Estimate,StdError,LCB95Pct,UCB95Pct,Lake type,eco
WSA9_by_Lake_Origin,TPL_NATURAL,lkarea_km,Mean,66,1.706957038,0.861516032,0.018416644,3.395497432,_NATURAL,TPL
WSA9_by_Lake_Origin,TPL_NATURAL,lkarea_km,Variance,66,520.6732458,430.0843312,0,1363.623045,_NATURAL,TPL
WSA9_by_Lake_Origin,TPL_NATURAL,lkarea_km,Std. Deviation,66,22.81826562,9.424124041,4.34732191,41.28920932,_NATURAL,TPL
WSA9_by_Lake_Origin,UMW_MAN_MADE,lkarea_km,5Pct,0,0.185321561,,0.185109941,0.185533181,MAN_MADE,UMW
WSA9_by_Lake_Origin,UMW_MAN_MADE,lkarea_km,10Pct,0,0.185707562,,0.185284322,0.186130803,MAN_MADE,UMW
WSA9_by_Lake_Origin,UMW_MAN_MADE,lkarea_km,25Pct,0,0.186865566,,0.185807465,0.355446419,MAN_MADE,UMW
WSA9_by_Lake_Origin,UMW_MAN_MADE,lkarea_km,50Pct,2,0.356427476,,0.186339612,1.918729775,MAN_MADE,UMW
WSA9_by_Lake_Origin,UMW_MAN_MADE,lkarea_km,75Pct,5,1.91773709,,0.355813025,17.80118125,MAN_MADE,UMW
WSA9_by_Lake_Origin,UMW_MAN_MADE,lkarea_km,90Pct,6,3.683362616,,1.229518683,17.80118125,MAN_MADE,UMW
WSA9_by_Lake_Origin,UMW_MAN_MADE,lkarea_km,95Pct,6,3.685584351,,1.234244799,17.80118125,MAN_MADE,UMW
WSA9_by_Lake_Origin,UMW_MAN_MADE,lkarea_km,Mean,8,1.442895986,0.577631139,0.310759757,2.575032215,MAN_MADE,UMW
WSA9_by_Lake_Origin,UMW_MAN_MADE,lkarea_km,Variance,8,6.650128695,5.176476174,0,16.79583556,MAN_MADE,UMW
WSA9_by_Lake_Origin,UMW_MAN_MADE,lkarea_km,Std. Deviation,8,2.578784344,1.003665969,0.611635193,4.545933496,MAN_MADE,UMW
WSA9_by_Lake_Origin,UMW_NATURAL,lkarea_km,5Pct,1,0.04512899,,0.041916474,0.050630185,_NATURAL,UMW
WSA9_by_Lake_Origin,UMW_NATURAL,lkarea_km,10Pct,2,0.050733216,,0.044047492,0.065837756,_NATURAL,UMW
WSA9_by_Lake_Origin,UMW_NATURAL,lkarea_km,25Pct,6,0.070262095,,0.059341314,0.140171775,_NATURAL,UMW
WSA9_by_Lake_Origin,UMW_NATURAL,lkarea_km,50Pct,32,0.254286904,,0.153289981,0.367453219,_NATURAL,UMW
WSA9_by_Lake_Origin,UMW_NATURAL,lkarea_km,75Pct,68,0.579463362,,0.416098119,0.885916571,_NATURAL,UMW
WSA9_by_Lake_Origin,UMW_NATURAL,lkarea_km,90Pct,107,1.862188079,,1.21144018,2.996069479,_NATURAL,UMW
WSA9_by_Lake_Origin,UMW_NATURAL,lkarea_km,95Pct,121,3.852872219,,2.200765779,9.065711323,_NATURAL,UMW
WSA9_by_Lake_Origin,UMW_NATURAL,lkarea_km,Mean,137,1.108815491,0.271807258,0.576083054,1.641547927,_NATURAL,UMW
WSA9_by_Lake_Origin,UMW_NATURAL,lkarea_km,Variance,137,18.80334297,9.320584514,0.535333004,37.07135293,_NATURAL,UMW
WSA9_by_Lake_Origin,UMW_NATURAL,lkarea_km,Std. Deviation,137,4.336282159,1.074720714,2.229868267,6.442696052,_NATURAL,UMW
WSA9_by_Lake_Origin,WMT_MAN_MADE,lkarea_km,5Pct,0,0.058732392,,0.058539309,0.058925474,MAN_MADE,WMT
WSA9_by_Lake_Origin,WMT_MAN_MADE,lkarea_km,10Pct,0,0.059142182,,0.058756017,0.074046517,MAN_MADE,WMT
WSA9_by_Lake_Origin,WMT_MAN_MADE,lkarea_km,25Pct,2,0.077642216,,0.058438155,0.101951168,MAN_MADE,WMT
WSA9_by_Lake_Origin,WMT_MAN_MADE,lkarea_km,50Pct,3,0.102117684,,0.074493924,0.510037984,MAN_MADE,WMT
WSA9_by_Lake_Origin,WMT_MAN_MADE,lkarea_km,75Pct,20,0.500847488,,0.149840366,1.577309742,MAN_MADE,WMT
WSA9_by_Lake_Origin,WMT_MAN_MADE,lkarea_km,90Pct,56,2.217203861,,0.791138298,7.017977767,MAN_MADE,WMT
WSA9_by_Lake_Origin,WMT_MAN_MADE,lkarea_km,95Pct,65,5.730481865,,2.564427242,31.87463036,MAN_MADE,WMT
WSA9_by_Lake_Origin,WMT_MAN_MADE,lkarea_km,Mean,79,1.180005752,0.361044928,0.472370696,1.887640809,MAN_MADE,WMT
WSA9_by_Lake_Origin,WMT_MAN_MADE,lkarea_km,Variance,79,26.67558807,13.6700487,0,53.46839118,MAN_MADE,WMT
WSA9_by_Lake_Origin,WMT_MAN_MADE,lkarea_km,Std. Deviation,79,5.164841533,1.323375423,2.571073367,7.7586097,MAN_MADE,WMT
WSA9_by_Lake_Origin,WMT_NATURAL,lkarea_km,5Pct,0,0.057769931,,0.057476429,0.058063432,_NATURAL,WMT
WSA9_by_Lake_Origin,WMT_NATURAL,lkarea_km,10Pct,1,0.062112719,,0.040366747,0.0675513,_NATURAL,WMT
WSA9_by_Lake_Origin,WMT_NATURAL,lkarea_km,25Pct,2,0.067661952,,0.062074717,0.071757846,_NATURAL,WMT
WSA9_by_Lake_Origin,WMT_NATURAL,lkarea_km,50Pct,5,0.074990304,,0.067817127,0.098683464,_NATURAL,WMT
WSA9_by_Lake_Origin,WMT_NATURAL,lkarea_km,75Pct,13,0.145330522,,0.083683231,0.39168163,_NATURAL,WMT
WSA9_by_Lake_Origin,WMT_NATURAL,lkarea_km,90Pct,30,0.477313521,,0.269586952,1.187685593,_NATURAL,WMT
WSA9_by_Lake_Origin,WMT_NATURAL,lkarea_km,95Pct,47,1.186518948,,0.664569578,11.35016938,_NATURAL,WMT
WSA9_by_Lake_Origin,WMT_NATURAL,lkarea_km,Mean,73,0.624848992,0.178574218,0.274849956,0.974848028,_NATURAL,WMT
WSA9_by_Lake_Origin,WMT_NATURAL,lkarea_km,Variance,73,19.4620308,12.22934164,0,43.43109996,_NATURAL,WMT
WSA9_by_Lake_Origin,WMT_NATURAL,lkarea_km,Std. Deviation,73,4.411579173,1.386050341,1.694970423,7.128187923,_NATURAL,WMT
WSA9_by_Lake_Origin,XER_MAN_MADE,lkarea_km,5Pct,1,0.137082537,,0.040366747,0.167669109,MAN_MADE,XER
WSA9_by_Lake_Origin,XER_MAN_MADE,lkarea_km,10Pct,3,0.167609212,,0.111662092,0.192128138,MAN_MADE,XER
WSA9_by_Lake_Origin,XER_MAN_MADE,lkarea_km,25Pct,6,0.211936668,,0.167488475,0.270283533,MAN_MADE,XER
WSA9_by_Lake_Origin,XER_MAN_MADE,lkarea_km,50Pct,16,0.430869684,,0.213253105,0.69481055,MAN_MADE,XER
WSA9_by_Lake_Origin,XER_MAN_MADE,lkarea_km,75Pct,33,0.920491613,,0.625802506,3.349682945,MAN_MADE,XER
WSA9_by_Lake_Origin,XER_MAN_MADE,lkarea_km,90Pct,55,4.029281168,,1.527067498,22.57226946,MAN_MADE,XER
WSA9_by_Lake_Origin,XER_MAN_MADE,lkarea_km,95Pct,65,22.0242565,,3.996630224,611.3321842,MAN_MADE,XER
WSA9_by_Lake_Origin,XER_MAN_MADE,lkarea_km,Mean,75,4.503043738,1.377541906,1.803111216,7.20297626,MAN_MADE,XER
WSA9_by_Lake_Origin,XER_MAN_MADE,lkarea_km,Variance,75,798.4921674,556.9993997,0,1890.19093,MAN_MADE,XER
WSA9_by_Lake_Origin,XER_MAN_MADE,lkarea_km,Std. Deviation,75,28.25760371,9.855743705,8.940701006,47.57450641,MAN_MADE,XER
WSA9_by_Lake_Origin,XER_NATURAL,lkarea_km,5Pct,0,0.191095012,,0.191053957,0.191136067,_NATURAL,XER
WSA9_by_Lake_Origin,XER_NATURAL,lkarea_km,10Pct,0,0.191205363,,0.191123253,0.191287473,_NATURAL,XER
WSA9_by_Lake_Origin,XER_NATURAL,lkarea_km,25Pct,1,0.496140735,,0.040366747,2.188097574,_NATURAL,XER
WSA9_by_Lake_Origin,XER_NATURAL,lkarea_km,50Pct,5,2.179892465,,0.191335486,7.313101009,_NATURAL,XER
WSA9_by_Lake_Origin,XER_NATURAL,lkarea_km,75Pct,8,7.310591084,,0.896428713,25.75598798,_NATURAL,XER
WSA9_by_Lake_Origin,XER_NATURAL,lkarea_km,90Pct,8,7.314726461,,2.1908162,25.75598798,_NATURAL,XER
WSA9_by_Lake_Origin,XER_NATURAL,lkarea_km,95Pct,9,20.41094727,,7.312866353,25.75598798,_NATURAL,XER
WSA9_by_Lake_Origin,XER_NATURAL,lkarea_km,Mean,11,4.195694411,1.604180837,1.051557747,7.339831075,_NATURAL,XER
WSA9_by_Lake_Origin,XER_NATURAL,lkarea_km,Variance,11,40.12223215,21.8559274,0,82.95906271,_NATURAL,XER
WSA9_by_Lake_Origin,XER_NATURAL,lkarea_km,Std. Deviation,11,6.334211249,1.725228805,2.952824927,9.715597571,_NATURAL,XER
National,All_Lakes,depth,5Pct,36,1.272869425,,1.168190872,1.417621944,,
National,All_Lakes,depth,10Pct,89,1.612493785,,1.401623635,1.71760824,,
National,All_Lakes,depth,25Pct,183,2.32970177,,1.939836132,2.539642785,,
National,All_Lakes,depth,50Pct,362,3.788680568,,3.458968425,4.523653966,,
National,All_Lakes,depth,75Pct,608,7.422000136,,6.817467826,8.420255672,,
National,All_Lakes,depth,90Pct,812,13.3983029,,10.92599769,16.7842285,,
National,All_Lakes,depth,95Pct,870,16.99207417,,14.89697529,22.91861601,,
National,All_Lakes,depth,Mean,1027,6.18826795,0.270963996,5.657188277,6.719347624,,
National,All_Lakes,depth,Variance,1027,50.78322569,6.039945745,38.94514956,62.62130182,,
National,All_Lakes,depth,Std. Deviation,1027,7.126235029,0.423782384,6.295636819,7.95683324,,
Lake_Origin,MAN_MADE,depth,5Pct,25,1.476569273,,1.425986927,1.565367532,,
Lake_Origin,MAN_MADE,depth,10Pct,50,1.739190666,,1.533457816,1.796850448,,
Lake_Origin,MAN_MADE,depth,25Pct,96,2.341895125,,2.034899596,2.609592087,,
Lake_Origin,MAN_MADE,depth,50Pct,166,3.31220355,,2.894813197,3.708769457,,
Lake_Origin,MAN_MADE,depth,75Pct,288,5.720229422,,4.992265937,6.810297118,,
Lake_Origin,MAN_MADE,depth,90Pct,410,9.054419454,,7.633890937,12.77110007,,
Lake_Origin,MAN_MADE,depth,95Pct,496,14.8220332,,10.57515967,18.9919196,,
Lake_Origin,MAN_MADE,depth,Mean,593,5.143358138,0.268404927,4.617294146,5.669422129,,
Lake_Origin,MAN_MADE,depth,Variance,593,43.70390855,11.83701278,20.50378982,66.90402728,,
Lake_Origin,MAN_MADE,depth,Std. Deviation,593,6.610893174,0.895265773,4.856204502,8.365581846,,
Lake_Origin,NATURAL,depth,5Pct,15,1.182973218,,1.022554191,1.296779977,,
Lake_Origin,NATURAL,depth,10Pct,38,1.43768816,,1.191880516,1.67200724,,
Lake_Origin,NATURAL,depth,25Pct,87,2.313686162,,1.739429198,2.716964152,,
Lake_Origin,NATURAL,depth,50Pct,195,4.986829728,,3.679111606,5.694866088,,
Lake_Origin,NATURAL,depth,75Pct,279,8.940482438,,7.505708152,10.56748911,,
Lake_Origin,NATURAL,depth,90Pct,349,15.92701384,,13.01870374,18.17991731,,
Lake_Origin,NATURAL,depth,95Pct,368,18.54994145,,16.961292,22.54566671,,
Lake_Origin,NATURAL,depth,Mean,434,6.914882967,0.415599223,6.100323457,7.729442476,,
Lake_Origin,NATURAL,depth,Variance,434,54.41886285,6.040445696,42.57980684,66.25791887,,
Lake_Origin,NATURAL,depth,Std. Deviation,434,7.376914182,0.409415478,6.57447459,8.179353774,,
WSA9_Ecoregions,CPL,depth,5Pct,3,1.239894588,,1.118899917,1.607682731,,
WSA9_Ecoregions,CPL,depth,10Pct,11,1.620211222,,1.211903121,1.707626024,,
WSA9_Ecoregions,CPL,depth,25Pct,15,1.780986163,,1.670937112,2.329980376,,
WSA9_Ecoregions,CPL,depth,50Pct,39,2.546046788,,2.317895391,2.828323938,,
WSA9_Ecoregions,CPL,depth,75Pct,53,3.201486138,,2.841964128,3.955700274,,
WSA9_Ecoregions,CPL,depth,90Pct,76,4.906596839,,3.903334305,7.450135435,,
WSA9_Ecoregions,CPL,depth,95Pct,88,7.15198435,,4.861098081,20,,
WSA9_Ecoregions,CPL,depth,Mean,100,2.997707057,0.176255294,2.652253029,3.343161085,,
WSA9_Ecoregions,CPL,depth,Variance,100,3.078110162,0.733048608,1.641361291,4.514859033,,
WSA9_Ecoregions,CPL,depth,Std. Deviation,100,1.754454377,0.208910707,1.344996916,2.163911839,,
WSA9_Ecoregions,NAP,depth,5Pct,7,2.323437206,,2.116512909,2.352271835,,
WSA9_Ecoregions,NAP,depth,10Pct,7,2.376522457,,2.338548132,2.513189445,,
WSA9_Ecoregions,NAP,depth,25Pct,20,2.801414651,,2.387549476,3.243223125,,
WSA9_Ecoregions,NAP,depth,50Pct,37,5.099827495,,2.877255821,6.883139568,,
WSA9_Ecoregions,NAP,depth,75Pct,62,11.28526836,,6.345210556,15.93871606,,
WSA9_Ecoregions,NAP,depth,90Pct,78,18.91391607,,14.85145713,34.65672336,,
WSA9_Ecoregions,NAP,depth,95Pct,84,25.97061492,,18.94888081,49.05713395,,
WSA9_Ecoregions,NAP,depth,Mean,93,8.525555737,1.016672245,6.532914754,10.51819672,,
WSA9_Ecoregions,NAP,depth,Variance,93,88.25136686,19.73726391,49.56704044,126.9356933,,
WSA9_Ecoregions,NAP,depth,Std. Deviation,93,9.394219864,1.050500424,7.335276867,11.45316286,,
WSA9_Ecoregions,NPL,depth,5Pct,10,1.440588256,,1.187411708,1.673147083,,
WSA9_Ecoregions,NPL,depth,10Pct,14,1.708335188,,1.339649165,1.812742173,,
WSA9_Ecoregions,NPL,depth,25Pct,16,1.837850678,,1.787427748,1.876939082,,
WSA9_Ecoregions,NPL,depth,50Pct,19,1.942589246,,1.840855182,2.455960438,,
WSA9_Ecoregions,NPL,depth,75Pct,33,2.461828243,,2.025309725,3.457205476,,
WSA9_Ecoregions,NPL,depth,90Pct,45,3.427870123,,2.508829794,7.783542478,,
WSA9_Ecoregions,NPL,depth,95Pct,45,3.49793198,,3.176079581,50.2,,
WSA9_Ecoregions,NPL,depth,Mean,65,2.536695507,0.172236963,2.199117262,2.874273751,,
WSA9_Ecoregions,NPL,depth,Variance,65,6.04009798,2.063897488,1.994933235,10.08526272,,
WSA9_Ecoregions,NPL,depth,Std. Deviation,65,2.457661079,0.419890583,1.634690658,3.2806315,,
WSA9_Ecoregions,SAP,depth,5Pct,2,1.448625172,,1.427332194,1.46991815,,
WSA9_Ecoregions,SAP,depth,10Pct,5,1.777576065,,0.5,2.711739305,,
WSA9_Ecoregions,SAP,depth,25Pct,13,2.744293463,,1.922221237,3.234629772,,
WSA9_Ecoregions,SAP,depth,50Pct,24,3.702812326,,2.94416469,4.405918526,,
WSA9_Ecoregions,SAP,depth,75Pct,45,5.469180135,,4.254098371,7.675783778,,
WSA9_Ecoregions,SAP,depth,90Pct,75,8.665318808,,7.634651856,12.99507476,,
WSA9_Ecoregions,SAP,depth,95Pct,88,12.92178496,,9.095308101,20.48889683,,
WSA9_Ecoregions,SAP,depth,Mean,120,5.449374954,0.622510191,4.229277399,6.669472509,,
WSA9_Ecoregions,SAP,depth,Variance,120,66.23784053,39.03356538,0,142.7422229,,
WSA9_Ecoregions,SAP,depth,Std. Deviation,120,8.138663313,2.398032937,3.438605122,12.8387215,,
WSA9_Ecoregions,SPL,depth,5Pct,6,1.346852153,,1.196345869,1.523089058,,
WSA9_Ecoregions,SPL,depth,10Pct,13,1.53890948,,1.322929903,1.779739561,,
WSA9_Ecoregions,SPL,depth,25Pct,29,2.284393983,,1.572705908,3.161432977,,
WSA9_Ecoregions,SPL,depth,50Pct,55,3.663302388,,2.95022771,5.497807988,,
WSA9_Ecoregions,SPL,depth,75Pct,78,6.606110406,,4.506109825,7.609698785,,
WSA9_Ecoregions,SPL,depth,90Pct,84,7.182568137,,5.686852321,30,,
WSA9_Ecoregions,SPL,depth,95Pct,95,8.739846866,,7.612642247,11.13629945,,
WSA9_Ecoregions,SPL,depth,Mean,128,4.520506894,0.358076711,3.818689438,5.222324351,,
WSA9_Ecoregions,SPL,depth,Variance,128,7.787883376,1.315526191,5.20949942,10.36626733,,
WSA9_Ecoregions,SPL,depth,Std. Deviation,128,2.790677942,0.235700109,2.328714217,3.252641667,,
WSA9_Ecoregions,TPL,depth,5Pct,4,1.067255985,,1.040579891,1.093932079,,
WSA9_Ecoregions,TPL,depth,10Pct,7,1.194398121,,1.005712467,1.485451558,,
WSA9_Ecoregions,TPL,depth,25Pct,16,1.634696041,,1.362102961,1.763061332,,
WSA9_Ecoregions,TPL,depth,50Pct,39,2.725985736,,1.699774342,3.492345614,,
WSA9_Ecoregions,TPL,depth,75Pct,69,4.81498497,,3.406089822,6.753676819,,
WSA9_Ecoregions,TPL,depth,90Pct,94,7.073041368,,5.838916907,10.58161226,,
WSA9_Ecoregions,TPL,depth,95Pct,114,9.43520838,,7.295267269,12.00253348,,
WSA9_Ecoregions,TPL,depth,Mean,138,3.695456579,0.313764496,3.080489468,4.310423691,,
WSA9_Ecoregions,TPL,depth,Variance,138,11.10017462,2.429583516,6.338278434,15.86207081,,
WSA9_Ecoregions,TPL,depth,Std. Deviation,138,3.331692456,0.364617015,2.617056239,4.046328673,,
WSA9_Ecoregions,UMW,depth,5Pct,6,1.213884653,,0.642678874,1.331208162,,
WSA9_Ecoregions,UMW,depth,10Pct,9,1.442319556,,0.940447455,2.169708446,,
WSA9_Ecoregions,UMW,depth,25Pct,28,3.489831235,,1.768097815,4.96378676,,
WSA9_Ecoregions,UMW,depth,50Pct,53,5.929475962,,5.418469161,7.246149492,,
WSA9_Ecoregions,UMW,depth,75Pct,89,9.470828277,,7.599490292,13.39132584,,
WSA9_Ecoregions,UMW,depth,90Pct,123,16.84200865,,12.38369341,21.93307237,,
WSA9_Ecoregions,UMW,depth,95Pct,129,18.13420378,,16.91637019,22.90606081,,
WSA9_Ecoregions,UMW,depth,Mean,145,7.484614838,0.638071632,6.234017419,8.735212256,,
WSA9_Ecoregions,UMW,depth,Variance,145,30.86899461,4.510702712,22.02817975,39.70980947,,
WSA9_Ecoregions,UMW,depth,Std. Deviation,145,5.555987276,0.405931699,4.760375765,6.351598786,,
WSA9_Ecoregions,WMT,depth,5Pct,7,2.269039988,,2.213626051,2.902277276,,
WSA9_Ecoregions,WMT,depth,10Pct,12,2.936243673,,2.219608689,3.432554417,,
WSA9_Ecoregions,WMT,depth,25Pct,29,4.760373681,,2.933279897,7.397805434,,
WSA9_Ecoregions,WMT,depth,50Pct,60,8.49813893,,6.828597159,11.90177445,,
WSA9_Ecoregions,WMT,depth,75Pct,86,13.8217048,,9.450512875,17.94576334,,
WSA9_Ecoregions,WMT,depth,90Pct,106,20.73456283,,16.15404594,28.90300909,,
WSA9_Ecoregions,WMT,depth,95Pct,123,28.92452089,,24.53203265,44.22278291,,
WSA9_Ecoregions,WMT,depth,Mean,152,11.17078419,0.992986633,9.224566148,13.11700222,,
WSA9_Ecoregions,WMT,depth,Variance,152,132.253362,36.65126064,60.41821121,204.0885129,,
WSA9_Ecoregions,WMT,depth,Std. Deviation,152,11.50014618,1.593512816,8.376918446,14.6233739,,
WSA9_Ecoregions,XER,depth,5Pct,6,1.406127138,,0.5,1.483615352,,
WSA9_Ecoregions,XER,depth,10Pct,6,1.472067383,,1.18772952,2.307085875,,
WSA9_Ecoregions,XER,depth,25Pct,20,2.777742239,,1.695534498,3.823050812,,
WSA9_Ecoregions,XER,depth,50Pct,32,3.92120135,,3.813835241,6.828135944,,
WSA9_Ecoregions,XER,depth,75Pct,54,9.205225464,,6.46795437,18.46426856,,
WSA9_Ecoregions,XER,depth,90Pct,70,19.57696757,,13.02384447,50.59596065,,
WSA9_Ecoregions,XER,depth,95Pct,82,48.43462387,,19.36368787,185,,
WSA9_Ecoregions,XER,depth,Mean,86,10.04814059,1.903406941,6.317531539,13.77874964,,
WSA9_Ecoregions,XER,depth,Variance,86,318.3485106,142.7809183,38.50305317,598.1939681,,
WSA9_Ecoregions,XER,depth,Std. Deviation,86,17.84232358,4.001186214,10.0001427,25.68450445,,
WSA9_by_Lake_Origin,CPL_MAN_MADE,depth,5Pct,2,1.287670225,,1.231769356,1.629132368,MAN_MADE,CPL
WSA9_by_Lake_Origin,CPL_MAN_MADE,depth,10Pct,10,1.713460143,,1.259331089,1.747295779,MAN_MADE,CPL
WSA9_by_Lake_Origin,CPL_MAN_MADE,depth,25Pct,10,1.796462882,,1.752175109,2.24312119,MAN_MADE,CPL
WSA9_by_Lake_Origin,CPL_MAN_MADE,depth,50Pct,23,2.471837283,,2.266375359,2.780904979,MAN_MADE,CPL
WSA9_by_Lake_Origin,CPL_MAN_MADE,depth,75Pct,32,3.232750032,,2.697160349,4.515884621,MAN_MADE,CPL
WSA9_by_Lake_Origin,CPL_MAN_MADE,depth,90Pct,42,4.754883082,,3.67317893,8.087075209,MAN_MADE,CPL
WSA9_by_Lake_Origin,CPL_MAN_MADE,depth,95Pct,52,7.442235719,,3.970230943,20,MAN_MADE,CPL
WSA9_by_Lake_Origin,CPL_MAN_MADE,depth,Mean,62,3.027304417,0.240509961,2.555913555,3.498695279,MAN_MADE,CPL
WSA9_by_Lake_Origin,CPL_MAN_MADE,depth,Variance,62,3.524500408,1.086563797,1.394874498,5.654126317,MAN_MADE,CPL
WSA9_by_Lake_Origin,CPL_MAN_MADE,depth,Std. Deviation,62,1.877365283,0.289385291,1.310180536,2.444550031,MAN_MADE,CPL
WSA9_by_Lake_Origin,CPL_NATURAL,depth,5Pct,0,1.166452744,,1.138042274,1.194863214,_NATURAL,CPL
WSA9_by_Lake_Origin,CPL_NATURAL,depth,10Pct,1,1.271975996,,0.5,1.652104621,_NATURAL,CPL
WSA9_by_Lake_Origin,CPL_NATURAL,depth,25Pct,4,1.668933813,,1.274428874,2.474767569,_NATURAL,CPL
WSA9_by_Lake_Origin,CPL_NATURAL,depth,50Pct,13,2.58006687,,1.673502828,2.986809373,_NATURAL,CPL
WSA9_by_Lake_Origin,CPL_NATURAL,depth,75Pct,16,2.992527684,,2.847217654,6.421134245,_NATURAL,CPL
WSA9_by_Lake_Origin,CPL_NATURAL,depth,90Pct,33,4.929557837,,3.50405555,10,_NATURAL,CPL
WSA9_by_Lake_Origin,CPL_NATURAL,depth,95Pct,35,6.44259398,,4.85224022,10,_NATURAL,CPL
WSA9_by_Lake_Origin,CPL_NATURAL,depth,Mean,38,2.93633718,0.277184578,2.39306539,3.479608969,_NATURAL,CPL
WSA9_by_Lake_Origin,CPL_NATURAL,depth,Variance,38,2.146941106,0.519348782,1.129036197,3.164846015,_NATURAL,CPL
WSA9_by_Lake_Origin,CPL_NATURAL,depth,Std. Deviation,38,1.465244384,0.177222581,1.117894509,1.81259426,_NATURAL,CPL
WSA9_by_Lake_Origin,NAP_MAN_MADE,depth,5Pct,4,2.311898084,,1.50116709,2.503871852,MAN_MADE,NAP
WSA9_by_Lake_Origin,NAP_MAN_MADE,depth,10Pct,8,2.504246998,,2.065379211,2.545895284,MAN_MADE,NAP
WSA9_by_Lake_Origin,NAP_MAN_MADE,depth,25Pct,8,2.589609886,,2.518251077,2.846382699,MAN_MADE,NAP
WSA9_by_Lake_Origin,NAP_MAN_MADE,depth,50Pct,12,2.909778474,,2.591917397,5.785774568,MAN_MADE,NAP
WSA9_by_Lake_Origin,NAP_MAN_MADE,depth,75Pct,24,5.790341407,,3.420869997,14.89665211,MAN_MADE,NAP
WSA9_by_Lake_Origin,NAP_MAN_MADE,depth,90Pct,31,14.85647443,,5.737567079,25.3,MAN_MADE,NAP
WSA9_by_Lake_Origin,NAP_MAN_MADE,depth,95Pct,31,14.89366905,,5.792343094,25.3,MAN_MADE,NAP
WSA9_by_Lake_Origin,NAP_MAN_MADE,depth,Mean,35,5.894026532,1.204961969,3.53234447,8.255708593,MAN_MADE,NAP
WSA9_by_Lake_Origin,NAP_MAN_MADE,depth,Variance,35,25.68669281,8.593534775,8.843674151,42.52971147,MAN_MADE,NAP
WSA9_by_Lake_Origin,NAP_MAN_MADE,depth,Std. Deviation,35,5.068204101,0.847788941,3.40656831,6.729839892,MAN_MADE,NAP
WSA9_by_Lake_Origin,NAP_NATURAL,depth,5Pct,3,2.327495428,,2.314834175,2.34015668,_NATURAL,NAP
WSA9_by_Lake_Origin,NAP_NATURAL,depth,10Pct,3,2.361325034,,2.343132767,2.379517302,_NATURAL,NAP
WSA9_by_Lake_Origin,NAP_NATURAL,depth,25Pct,10,2.888716122,,2.379015964,5.416728871,_NATURAL,NAP
WSA9_by_Lake_Origin,NAP_NATURAL,depth,50Pct,24,7.844849756,,5.035203062,10.64573904,_NATURAL,NAP
WSA9_by_Lake_Origin,NAP_NATURAL,depth,75Pct,38,13.14343927,,10.37603186,23.05166408,_NATURAL,NAP
WSA9_by_Lake_Origin,NAP_NATURAL,depth,90Pct,49,25.99251507,,18.55939372,43.45522547,_NATURAL,NAP
WSA9_by_Lake_Origin,NAP_NATURAL,depth,95Pct,51,36.13357352,,25.97684663,97,_NATURAL,NAP
WSA9_by_Lake_Origin,NAP_NATURAL,depth,Mean,58,11.47568161,1.443983063,8.645526807,14.3058364,_NATURAL,NAP
WSA9_by_Lake_Origin,NAP_NATURAL,depth,Variance,58,141.9240997,34.06538953,75.15716308,208.6910363,_NATURAL,NAP
WSA9_by_Lake_Origin,NAP_NATURAL,depth,Std. Deviation,58,11.91319016,1.429734147,9.11096272,14.71541759,_NATURAL,NAP
WSA9_by_Lake_Origin,NPL_MAN_MADE,depth,5Pct,4,1.44921508,,0.5,1.814622405,MAN_MADE,NPL
WSA9_by_Lake_Origin,NPL_MAN_MADE,depth,10Pct,6,1.81373665,,0.856681926,1.851322789,MAN_MADE,NPL
WSA9_by_Lake_Origin,NPL_MAN_MADE,depth,25Pct,6,1.876513709,,1.804576605,1.945263897,MAN_MADE,NPL
WSA9_by_Lake_Origin,NPL_MAN_MADE,depth,50Pct,8,1.975804909,,1.843257854,2.484295104,MAN_MADE,NPL
WSA9_by_Lake_Origin,NPL_MAN_MADE,depth,75Pct,13,2.453553874,,1.950393723,50.2,MAN_MADE,NPL
WSA9_by_Lake_Origin,NPL_MAN_MADE,depth,90Pct,17,3.43604432,,2.455094127,50.2,MAN_MADE,NPL
WSA9_by_Lake_Origin,NPL_MAN_MADE,depth,95Pct,18,5.848511925,,3.437737247,35.08830601,MAN_MADE,NPL
WSA9_by_Lake_Origin,NPL_MAN_MADE,depth,Mean,29,2.994022354,0.45019534,2.111655702,3.876389006,MAN_MADE,NPL
WSA9_by_Lake_Origin,NPL_MAN_MADE,depth,Variance,29,15.64737551,7.800452549,0.358769448,30.93598157,MAN_MADE,NPL
WSA9_by_Lake_Origin,NPL_MAN_MADE,depth,Std. Deviation,29,3.955676365,0.985982147,2.023186868,5.888165862,MAN_MADE,NPL
WSA9_by_Lake_Origin,NPL_NATURAL,depth,5Pct,6,1.431805388,,0.888252859,1.678043738,_NATURAL,NPL
WSA9_by_Lake_Origin,NPL_NATURAL,depth,10Pct,7,1.681810619,,1.320960283,1.805564804,_NATURAL,NPL
WSA9_by_Lake_Origin,NPL_NATURAL,depth,25Pct,10,1.828101485,,1.653241363,1.875257509,_NATURAL,NPL
WSA9_by_Lake_Origin,NPL_NATURAL,depth,50Pct,10,1.8995434,,1.817053598,2.497947771,_NATURAL,NPL
WSA9_by_Lake_Origin,NPL_NATURAL,depth,75Pct,20,2.467955718,,1.949073496,4.044137478,_NATURAL,NPL
