SITE_ID,VISIT_NO,SAM_CODE,ALUMINUM_RESULT_mgL,AMMONIA_N_RESULT_mgL,ANC_RESULT_ueqL,CALCIUM_RESULT_mgL,CHLORIDE_RESULT_mgL,COLOR_RESULT_PtCo,COND_RESULT_uscm,DOC_RESULT_mgL,MAGNESIUM_RESULT_mgL,NITRATE_N_RESULT_mgL,NITRATE_NITRITE_N_RESULT_mgL,NITRITE_N_RESULT_mgL,NTL_RESULT_mgL,PH_RESULT,POTASSIUM_RESULT_mgL,PTL_RESULT_ugL,SILICA_RESULT_mgL,SODIUM_RESULT_mgL,SULFATE_RESULT_mgL,TOC_RESULT_mgL,TSS_RESULT_mgL,TURB_RESULT_NTU,ALUMINUM_BATCH_ID,AMMONIA_N_BATCH_ID,ANC_BATCH_ID,CALCIUM_BATCH_ID,CHLORIDE_BATCH_ID,COLOR_BATCH_ID,COND_BATCH_ID,DOC_BATCH_ID,MAGNESIUM_BATCH_ID,NITRATE_N_BATCH_ID,NITRATE_NITRITE_N_BATCH_ID,NITRITE_N_BATCH_ID,NTL_BATCH_ID,PH_BATCH_ID,POTASSIUM_BATCH_ID,PTL_BATCH_ID,SILICA_BATCH_ID,SODIUM_BATCH_ID,SULFATE_BATCH_ID,TOC_BATCH_ID,TSS_BATCH_ID,TURB_BATCH_ID,ANC_FLAG,CALCIUM_FLAG,CHLORIDE_FLAG,COLOR_FLAG,COND_FLAG,DOC_FLAG,MAGNESIUM_FLAG,NITRATE_N_FLAG,NITRATE_NITRITE_N_FLAG,NTL_FLAG,PH_FLAG,POTASSIUM_FLAG,PTL_FLAG,SILICA_FLAG,SODIUM_FLAG,SULFATE_FLAG,TSS_FLAG,TURB_FLAG,CHEM_SAMPLE_ID
NLA12_OK-285,1,REGULAR,NA,0.1,3640,41,10,18,399,10.8,20.2,0.05,0.05,NA,1.29,7.58,5,32,6.4,8.64,28.8,NA,10,5.29,NA,NH3-20120912,ANC-20120913,CA-20120919,CL-20120914,COLOR-20120912,COND-20120911,DOC-20120926,MG-20120919,NO2NO3-00130,NO2NO3-00130,NA,TN-20121219,PH-20120911,K-20120919,TP-20120918,SIO2-20120919,NA-20120919,SO4-20120914,NA,TSS-20120911,TURB-20120911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,642290
NLA12_CA-107,1,REGULAR,NA,0.0027,220,0.73,0.35,5,30,3.07,0.46,0.005,0.005,NA,0.149,7.75,0.98,10.2,935,0.67,0.08,NA,1,NA,NA,L-559-12_12_2958,L-559-12_12_2958,L-559-12_12_2958,L-559-12_12_2958,L-559-12_12_2958,L-559-12_12_2958,L-559-12_12_2958,L-559-12_12_2958,L-559-12_12_2958,L-559-12_12_2958,NA,L-559-12_12_2958,L-559-12_12_2958,L-559-12_12_2958,L-559-12_12_2958,L-559-12_12_2958,L-559-12_12_2958,L-559-12_12_2958,NA,L-559-12_12_2958,NA,LAB_1,LAB_2,LAB_4,LAB_5,LAB_13,LAB_6,LAB_2,LAB_8,LAB_9,LAB_1,LAB_14,LAB_2,LAB_2,LAB_10,LAB_2,LAB_11,LAB_12,NA,663230
NLA12_DE-121,1,REGULAR,0.25,0.134,557.2,10.19,11.219,260,137.4,2.58,3.955,0.66,0.664,0.005,2.185,6.9,4.285,191,24.872,9.739,13.332,NA,NA,3.1,121206.1,120912.1,120912.1,121206.1,120911.1,120912,120912.1,121003.1,121206.1,120911.1,120911.1,120911.1,120913.1,120912.1,121206.1,120913.1,120913.1,121206.1,120911.1,NA,NA,120912.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,622940
NLA12_WV-105,1,REGULAR,0,0.059,586.2,6.906,1.419,18,69.3,2.3,2.821,0.003,0.004,0.001,0.365,7.15,1.533,36,6.189,1.101,3.766,NA,NA,11.71,121206.1,120912.1,120912.1,121206.1,120911.1,120912,120912.1,121003.1,121206.1,120911.1,120911.1,120911.1,120913.1,120912.1,121206.1,120913.1,120913.1,121206.1,120911.1,NA,NA,120912.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,623780
NLA12_MT-102,2,REGULAR,0,0.0049,2445,29.49,1.103,11,233,2.31,11.82,0.002,0.002,0,0.188,8.5,0.675,26,7.239,3.748,2.743,NA,NA,0.36,121206.1,120912.1,120911.1,121206.1,120911.1,120911,120911.1,121003.1,121206.1,120911.1,120911.1,120911.1,120913.1,120911.1,121206.1,120913.1,120911.2,121206.1,120911.1,NA,NA,120911.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,659780
NLA12_ME-101,2,REGULAR,NA,0.01,119.892,1.8,1.11,21,24,4.2,0.42,0.05,0.01,NA,0.3,7,0.42,6,4.6,1.6,1.95,NA,2.7,1,NA,9/10/2012,9/10/2012,9/10/2012,9/10/2012,9/10/2012,9/10/2012,9/10/2012,9/10/2012,9/10/2012,9/10/2012,NA,9/10/2012,9/10/2012,9/10/2012,9/10/2012,9/10/2012,9/10/2012,9/10/2012,NA,9/10/2012,9/10/2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,645290
NLA12_MT-105,1,REGULAR,0,0.0056,2232,26.29,0.838,12,216,0.99,12.41,0.003,0.003,0,0.083,8.42,0.348,20,6.149,1.521,4.392,NA,NA,0.27,121206.1,120912.1,120912.1,121206.1,120911.1,120912,120912.1,121003.1,121206.1,120911.1,120911.1,120911.1,120913.1,120912.1,121206.1,120913.1,120913.1,121206.1,120911.1,NA,NA,120912.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,622490
NLA12_CO-111,1,REGULAR,0.019,0.0045,666.2,11.19,1.128,9,90.5,2.89,2.487,0.003,0.003,0,0.14,7.81,0.731,26,5.19,3.128,9.7,NA,NA,7.92,121206.1,120912.1,120912.1,121206.1,120911.1,120912,120912.1,121003.1,121206.1,120911.1,120911.1,120911.1,120913.1,120912.1,121206.1,120913.1,120913.1,121206.1,120911.1,NA,NA,120912.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,665690
NLA12_OR-126,1,REGULAR,0.009,0.0048,243.8,2.446,0.358,12,22.9,1.14,0.521,0.002,0.002,0,0.13,7.46,0.349,26,11.235,1.34,0.087,NA,NA,0.66,121206.1,120919.1,130913.1,121206.1,120914.1,120913,120913.1,121005.3,121206.1,120914.1,120914.1,120914.1,120928.1,120913.1,121206.1,120928.1,120913.1,121206.1,120914.1,NA,NA,120913.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,632480
NLA12_OR-173,1,REGULAR,0.027,0.0048,40.1,0.262,0.195,5,2.82,1.33,0.072,0.002,0.002,0,0.083,6.32,0.064,4,1.252,0.27,0.147,NA,NA,0.21,121206.1,120919.1,130913.1,121206.1,120914.1,120913,120913.1,121005.3,121206.1,120914.1,120914.1,120914.1,120919.1,120913.1,121206.1,120919.1,120913.1,121206.1,120914.1,NA,NA,120913.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650570
NLA12_TX-159,1,REGULAR,0.003,0.12,2184,38.2,6.711,32,234,12.78,2.224,0.01,0.014,0.004,1.368,8.37,5.261,100,35.576,7.47,1.986,NA,NA,4.09,121206.1,120919.1,130913.1,121206.1,120914.1,120913,120913.1,121003.1,121206.1,120914.1,120914.1,120914.1,120919.1,120913.1,121206.1,120919.1,120913.1,121206.1,120914.1,NA,NA,120913.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,640970
NLA12_OK-311,1,REGULAR,NA,0.1,376,3.49,3.3,23,56.6,6.68,2.26,0.05,0.05,NA,0.79,6.48,1.1,19,6.78,3.66,3.2,NA,10,3.94,NA,NH3-20120913,ANC-20120913,CA-20120919,CL-20120914,COLOR-20120913,COND-20120914,DOC-20120926,MG-20120919,NO2NO3-00131,NO2NO3-00131,NA,TN-20121219,PH-20120914,K-20120919,TP-20120918,SIO2-20120919,NA-20120919,SO4-20120914,NA,TSS-20120918,TURB-20120913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,656360
NLA12_OK-101,2,REGULAR,NA,0.1,4280,41.7,184,14,1360,4.37,51.3,0.05,0.05,NA,1.19,8.19,10.5,86,2.59,168,214,NA,12,3.67,NA,NH3-20120913,ANC-20120913,CA-20120919,CL-20120914,COLOR-20120913,COND-20120914,DOC-20120926,MG-20120919,NO2NO3-00131,NO2NO3-00131,NA,TN-20121219,PH-20120914,K-20120919,TP-20120918,SIO2-20120919,NA-20120919,SO4-20120914,NA,TSS-20120918,TURB-20120913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,642260
NLA12_CA-104,1,REGULAR,NA,0.0024,2640,20.7,5.69,5,292,6.82,3.77,0.005,0.005,NA,0.435,7.76,5.37,4.9,0.483,30.8,6.15,NA,1.1,NA,NA,L-560-12_12_3259,L-560-12_12_3259,L-560-12_12_3259,L-560-12_12_3259,L-560-12_12_3259,L-560-12_12_3259,L-560-12_12_3259,L-560-12_12_3259,L-560-12_12_3259,L-560-12_12_3259,NA,L-560-12_12_3259,L-560-12_12_3259,L-560-12_12_3259,L-560-12_12_3259,L-560-12_12_3259,L-560-12_12_3259,L-560-12_12_3259,NA,L-560-12_12_3259,NA,LAB_1,LAB_2,LAB_4,LAB_5,LAB_13,LAB_6,LAB_2,LAB_8,LAB_9,LAB_1,LAB_14,LAB_2,LAB_2,LAB_10,LAB_2,LAB_11,LAB_12,NA,663200
NLA12_MT-111,1,REGULAR,0,0.0027,1677,23.79,0.549,10,163.2,1.62,5.756,0.002,0.002,0,0.069,8.37,0.281,16,7.141,1.298,1.397,NA,NA,0.48,121206.1,120919.1,130913.1,121206.1,120914.1,120913,120913.1,121005.3,121206.1,120914.1,120914.1,120914.1,120919.1,120913.1,121206.1,120919.1,120913.1,121206.1,120914.1,NA,NA,120913.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,622280
